,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),mass (ugC),mass std. (ugC),d13C (VPDB),d13C std. (VPDB),Fm,Fm std.
1,200.0,725.0,120.95900148884829,11.51787229213773,0.02,0.0002,-23.35825148,0.020502629,0.9456,0.0035
2,725.0,1200.0,136.66880153452402,5.046615105673802,0.404,0.00404,-23.47726045,0.00950318,0.9392,0.0021
3,1200.0,1450.0,148.05539608576444,8.242879769394037,0.182,0.00182,-21.72736187,0.025495271,0.8937,0.0022
4,1450.0,1975.0,165.75779815520414,8.302134045042507,0.3,0.003,-22.27785118,0.044994373,0.8427,0.0019
5,1975.0,3500.0,189.728755408964,11.35789857740485,0.094,0.00094,-19.49550701,0.162488927,0.8404,0.0019
