,t0 (s),tf (s),E (kJ/mol),E std. (kJ/mol),mass (ugC),mass std. (ugC),d13C (VPDB),d13C std. (VPDB),Fm,Fm std.
1,200.0,500.0,109.22978697548145,8.681192186394783,0.02,0.0002,-22.40409792,0.03923156,0.1815,0.000675
2,500.0,800.0,123.16101741929619,6.381842156761864,0.116,0.00116,-26.43694223,0.025771022,0.1492,0.0007
3,800.0,1350.0,137.6148811969947,7.677302001352591,0.673,0.006730000000000001,-24.59210564,0.055770085,0.121,0.0005
4,1350.0,1550.0,151.88985742582327,6.091152123603373,0.112,0.0011200000000000001,-22.80923371,0.014776215,0.115,0.0006
5,1550.0,3500.0,163.80516453153265,6.899312211005977,0.079,0.00079,-22.01207125,0.075766709,0.1168,0.0009
