"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
66,36.5121951219512,26,64.8509264082435,81.4889874948128,64.8509264082435
67,172,172,64.4009264082435,111.331770290809,64.4009264082435
68,163,163,68.1231486304657,135.395889110297,68.1231486304657
70,138,138,72.3170880244051,155.576667545663,72.3170880244051
74,115,115,76.8079971153142,118.424481390237,76.8079971153142
75,93,93,80.6079971153142,101.868276591999,80.6079971153142
76,72,72,84.3845736918908,85.4495644458023,84.3845736918908
78,53,53,88.2563685636856,59.1141300211248,88.2563685636856
79,45,45,90.6888888888889,51.8752918463385,90.6888888888889
80,61.3333333333333,64,83.8888888888889,48.6622271225847,83.8888888888889
81,66,66,77.4888888888889,48.7960827151623,77.4888888888889
84,77,77,72.6222222222222,62.4906400438699,72.6222222222222
89,78,78,69.1555555555556,88.8936826795549,69.1555555555556
91,78,78,67.0555555555556,86.5665395574999,67.0555555555556
92,76,76,66.3222222222222,82.7472729769191,66.3222222222222
94,73,73,66.9222222222222,72.7742334254847,66.9222222222222
95,70,70,68.2555555555556,67.8112139141649,68.2555555555556
96,67,67,68.8333333333333,63.6576968854658,68.8333333333333
98,65,65,69.5666666666667,59.1428913013299,69.5666666666667
100,63,63,70.1,58.9039010428758,70.1
101,61.5,61.5,71.1,59.9679299345706,71.1
102,61,61,72.9,61.5970245862353,72.9
104,62,62,75.7,65.8785604075401,75.7
105,65,65,79.4333333333333,68.2583836143002,79.4333333333333
106,70,70,84.1,70.9112663276188,84.1
108,77,77,90.2333333333333,77.8837375460882,90.2333333333333
109,85,85,98.2,82.6270896873174,98.2
111,93,93,107.866666666667,95.6874361239609,107.866666666667
112,105,105,119.333333333333,104.380510342791,119.333333333333
113,118,118,132.666666666667,114.543714518478,132.666666666667
114,129,129,147.8,126.102828193086,147.8
115,140,140,166.346666666667,138.983630908677,166.346666666667
117,159,159,188.08,168.413421631065,188.08
118,184.5,184.5,211.68,185.10588479993,211.68
119,208,208,237.846666666667,204.57465164569,237.846666666667
120,233.5,233.5,266.14,228.496998178063,266.14
121,261,261,293.627356321839,258.550200406769,293.627356321839
122,289,289,321.83947753396,296.411534341529,321.83947753396
123,343.2,343,343.306144200627,342.511841232026,343.306144200627
124,396,396,364.422810867294,392.2962232878,364.422810867294
125,431,431,384.422810867294,439.963347958355,384.422810867294
126,477.5,478,402.122810867294,479.711882693194,402.122810867294
127,517.4,519,418.122810867294,505.740494941822,418.122810867294
128,517.310344827586,531,432.422810867294,514.082651125243,432.422810867294
129,541.181818181818,548,444.822810867294,508.111013550471,444.822810867294
130,451,451,455.48947753396,493.033043496022,455.48947753396
131,456.75,456,462.642810867294,474.056202240411,462.642810867294
132,459,459,466.376144200627,456.387951062154,466.376144200627
134,450,450,467.842810867294,437.517103941331,467.842810867294
136,448,448,466.142810867294,436.630391809525,466.142810867294
137,448,448,461.49947753396,440.406064353736,461.49947753396
138,447,447,456.312121212121,445.64774423228,456.312121212121
139,449,449,449.066666666667,451.34542264085,449.066666666667
141,450.5,450.5,447.3,460.375021729845,447.3
142,452,452,444.161111111111,462.10806241279,444.161111111111
143,453,453,439.313492063492,460.946200681298,439.313492063492
144,452,452,436.959645909646,456.109139155317,436.959645909646
145,447.75,448.5,434.784645909646,446.816580454794,434.784645909646
146,439.5,439.5,431.312851037851,433.072049376801,431.312851037851
147,432.5,432.5,433.079517704518,418.014359426904,433.079517704518
148,424.5,424.5,435.579517704518,405.566146287791,435.579517704518
149,409.666666666667,410,438.412851037851,399.65004564215,438.412851037851
150,386.285714285714,380,441.012851037851,403.017280174624,441.012851037851
151,414.692307692308,441,443.346184371184,413.733420577661,443.346184371184
152,415.375,447.5,445.579517704518,428.692624545663,445.579517704518
153,395.923076923077,386,448.062851037851,444.789049773031,448.062851037851
154,473.5,474.5,451.362851037851,458.916853954166,451.362851037851
155,486.5,486.5,455.662851037851,468.684134558538,455.662851037851
156,493,493,460.896184371184,474.554748155883,460.896184371184
159,491,491,468.15173992674,480.56455035381,468.15173992674
160,488,488,477.532692307692,482.626459371099,477.532692307692
161,485.5,485.5,484.586538461538,486.680683105386,484.586538461538
162,485,485,490.961538461539,493.414297590045,490.961538461539
163,489,489,498.033333333333,501.551497612729,498.033333333333
164,497,497,500.373333333333,509.325757649658,500.373333333333
165,503,503,500.041851851852,514.970552177053,500.041851851852
166,518.5,519,498.533518518519,516.719355671137,498.533518518519
167,527,527,506.600185185185,513.518663863225,506.600185185185
168,520.5,520.5,515.333518518518,507.16705750501,515.333518518518
169,511,511,524.300185185185,500.176138603284,524.300185185185
170,502,502,533.366851851852,495.057509164833,533.366851851852
171,508.6,494,542.166851851852,494.322771196449,542.166851851852
172,481.527777777778,480,550.533518518519,499.832267469655,550.533518518519
173,470.375,468.5,559.000185185185,510.841303814926,559.000185185185
177,612,612,567.300185185185,581.953781820848,567.300185185185
178,619,619,580.683518518519,599.521217454587,580.683518518519
179,620,620,597.205740740741,614.212472731649,597.205740740741
180,621,621,614.422407407407,625.240929389795,614.422407407407
181,621,621,636.986851851852,634.25730973699,636.986851851852
182,622.5,622.5,656.566296296296,643.521671223751,656.566296296296
183,630,630,679.171111111111,655.294071300595,679.171111111111
184,643,643,715.212777777778,671.834567418039,715.212777777778
185,727.75,664,744.657222222222,694.888728510557,744.657222222222
186,768.333333333333,686,777.546111111111,724.144169448455,777.546111111111
187,769.25,713,813.501666666666,758.774016585997,813.501666666666
188,840.466666666667,798,851.901666666667,797.951396277446,851.901666666667
189,802.291666666667,791.5,895.235,840.849434877068,895.235
