#  Sample no 6 : Stan4
#  Number of scans: 2923
#  B=	150 - -1	286 - -1	1302 - -1
#  P=	163 - 277	286 - 1287	1789 - 2857
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
724	263	800	581	152	1555	1534	16230
725	264	800	581	152	1555	1534	16539
726	264	800	581	152	1555	1535	16859
727	265	800	581	153	1555	1534	17189
728	265	799	581	153	1555	1534	17531
729	266	798	581	153	1555	1534	17889
730	266	799	581	153	1555	1534	18262
731	266	798	581	153	1556	1534	18650
732	266	798	581	152	1557	1535	19050
733	266	798	581	152	1557	1535	19458
734	266	798	581	153	1555	1535	19858
735	267	797	581	152	1555	1535	20244
736	267	797	581	152	1555	1535	20597
737	267	796	580	152	1556	1535	20896
738	267	796	580	152	1556	1535	21123
739	267	796	580	152	1556	1535	21262
740	267	796	580	153	1556	1534	21310
741	267	796	580	153	1555	1534	21272
742	267	795	580	152	1555	1535	21162
743	267	795	580	152	1556	1534	20998
744	267	795	580	153	1555	1534	20803
745	267	794	581	152	1555	1534	20600
746	267	794	581	153	1555	1534	20411
747	267	794	581	153	1555	1534	20261
748	266	793	581	153	1555	1534	20170
749	267	794	581	153	1555	1534	20153
750	266	794	581	153	1555	1534	20222
751	266	794	581	153	1555	1534	20375
752	266	794	581	153	1555	1534	20608
753	266	794	581	153	1555	1534	20908
754	266	794	581	153	1555	1535	21259
755	266	794	581	153	1555	1535	21646
756	266	795	581	153	1555	1534	22054
757	266	795	581	153	1555	1534	22470
758	266	795	581	153	1555	1534	22887
759	263	795	581	153	1555	1534	23299
760	263	796	581	153	1555	1534	23705
761	263	796	581	153	1554	1534	24111
762	263	796	581	153	1554	1534	24525
763	264	796	581	153	1555	1534	24959
764	266	797	581	153	1555	1534	25427
765	270	797	581	153	1555	1534	25936
766	271	796	581	153	1555	1534	26488
767	272	797	581	153	1555	1534	27083
768	272	797	581	153	1555	1534	27714
769	273	796	581	153	1556	1534	28377
770	273	797	581	153	1556	1534	29060
771	274	798	581	153	1555	1534	29752
772	274	798	581	153	1555	1534	30444
773	275	798	581	153	1555	1534	31117
774	275	799	581	153	1556	1534	31754
775	275	799	581	153	1555	1534	32341
776	275	800	581	153	1555	1535	32868
777	276	800	581	153	1555	1535	33331
778	276	800	581	153	1554	1535	33736
779	276	800	581	153	1554	1535	34091
780	276	801	581	153	1555	1534	34411
781	277	800	581	153	1555	1534	34716
782	277	801	581	153	1556	1535	35034
783	277	801	581	153	1556	1535	35394
784	277	801	581	153	1555	1535	35827
785	277	801	581	152	1555	1535	36356
786	277	800	581	152	1555	1535	36991
787	277	800	581	153	1555	1535	37726
788	277	800	581	153	1555	1535	38534
789	277	800	581	153	1555	1535	39377
790	277	800	581	153	1555	1534	40208
791	277	800	581	152	1556	1535	40984
792	277	800	581	153	1556	1535	41665
793	277	799	581	153	1556	1534	42226
794	277	799	581	153	1555	1534	42652
795	277	799	581	153	1555	1534	42945
796	276	799	581	153	1555	1534	43117
797	278	798	581	153	1556	1534	43191
798	279	798	581	153	1555	1534	43199
799	277	798	581	153	1555	1534	43175
800	280	797	581	153	1555	1534	43147
801	278	798	581	153	1556	1535	43132
802	278	797	581	153	1555	1535	43132
803	278	797	581	153	1555	1535	43137
804	278	797	581	153	1554	1534	43120
805	278	796	581	153	1553	1534	43048
806	278	796	581	153	1554	1534	42891
807	277	796	581	153	1555	1535	42632
808	277	796	581	153	1555	1535	42264
809	277	796	581	153	1555	1534	41797
810	277	796	581	153	1554	1535	41259
811	278	795	581	153	1554	1534	40684
812	280	795	581	153	1554	1534	40110
813	284	794	581	153	1555	1534	39570
814	286	794	581	153	1555	1534	39089
815	286	793	581	153	1555	1534	38687
816	287	793	581	153	1555	1534	38377
817	288	793	581	153	1555	1534	38167
818	289	793	581	153	1556	1534	38062
819	289	792	581	153	1556	1534	38065
820	290	792	581	153	1556	1535	38178
821	290	792	581	153	1556	1535	38397
822	291	792	581	153	1555	1535	38710
823	291	792	581	153	1555	1535	39108
824	292	792	581	153	1555	1535	39579
825	292	793	581	153	1555	1535	40108
826	293	793	581	152	1556	1535	40685
827	293	793	581	153	1556	1535	41300
828	293	793	581	153	1555	1535	41939
829	294	793	581	153	1555	1535	42584
830	294	794	581	153	1555	1534	43205
831	294	794	581	153	1555	1535	43772
832	295	794	581	153	1555	1535	44263
833	295	795	581	153	1555	1534	44663
834	295	795	581	153	1555	1534	44978
835	295	796	581	153	1555	1534	45233
836	295	795	581	153	1556	1534	45461
837	295	796	581	153	1556	1534	45694
838	295	796	581	153	1556	1534	45957
839	295	796	581	153	1555	1534	46261
840	295	796	581	152	1556	1534	46604
841	295	796	581	152	1556	1535	46970
842	295	797	581	153	1555	1534	47343
843	295	797	581	153	1555	1534	47704
844	295	797	581	153	1555	1534	48029
845	295	798	581	153	1556	1534	48297
846	295	798	581	153	1555	1534	48487
847	294	799	581	153	1555	1534	48574
848	293	799	581	153	1555	1534	48544
849	294	799	581	153	1556	1535	48393
850	294	800	581	153	1555	1535	48135
851	294	800	581	153	1555	1535	47802
852	294	800	581	153	1553	1535	47435
853	293	800	581	153	1554	1535	47078
854	293	801	581	153	1555	1535	46775
855	293	801	581	153	1555	1535	46560
856	293	801	581	153	1555	1535	46467
857	290	801	581	153	1554	1534	46527
858	289	801	581	153	1555	1535	46766
859	290	801	581	153	1555	1535	47203
860	290	801	581	153	1555	1535	47843
861	291	801	581	153	1555	1535	48673
862	294	801	581	153	1554	1534	49660
863	295	801	581	153	1555	1534	50758
864	298	800	581	153	1555	1534	51913
865	299	800	581	153	1556	1534	53071
866	300	800	581	153	1555	1534	54180
867	300	800	581	153	1555	1533	55196
868	301	800	581	153	1554	1533	56076
869	302	800	581	153	1553	1533	56791
870	302	799	581	153	1554	1533	57334
871	303	799	581	153	1555	1533	57711
872	303	799	581	153	1555	1534	57953
873	303	799	581	153	1555	1534	58107
874	304	798	581	153	1555	1534	58232
875	304	798	581	153	1555	1534	58389
876	304	798	581	153	1555	1534	58622
877	305	798	581	153	1556	1534	58951
878	305	797	581	153	1555	1534	59375
879	305	797	581	153	1555	1534	59866
880	305	796	581	153	1555	1535	60380
881	305	796	581	153	1556	1534	60870
882	305	796	581	153	1555	1534	61276
883	305	795	581	153	1555	1534	61555
884	306	795	581	153	1555	1534	61683
885	306	795	581	153	1556	1534	61652
886	306	795	581	153	1556	1535	61479
887	306	794	581	153	1556	1534	61216
888	305	794	581	153	1555	1534	60932
889	306	794	581	153	1555	1535	60702
890	305	794	581	153	1555	1535	60595
891	305	794	581	153	1555	1534	60649
892	305	794	581	153	1553	1534	60875
893	305	794	581	153	1554	1534	61234
894	305	794	581	153	1554	1534	61657
895	305	795	581	153	1555	1534	62055
896	305	795	581	153	1555	1534	62341
897	301	795	581	153	1555	1534	62441
898	301	796	581	153	1555	1534	62282
899	302	796	581	153	1556	1534	61901
900	303	796	581	153	1555	1534	61334
901	305	796	581	153	1554	1534	60647
902	306	796	581	153	1554	1534	59916
903	310	795	581	153	1555	1534	59226
904	310	796	581	153	1555	1534	58642
905	311	796	581	153	1555	1533	58212
906	312	796	581	153	1555	1533	57961
907	312	796	581	153	1555	1534	57894
908	313	797	581	153	1555	1534	58023
909	313	797	581	153	1556	1535	58273
910	313	798	581	153	1556	1535	58600
911	314	798	581	153	1556	1534	58966
912	314	798	581	153	1555	1535	59345
913	315	799	581	153	1555	1535	59715
914	315	799	581	153	1555	1534	60078
915	315	799	581	152	1555	1534	60447
916	316	799	581	153	1555	1534	60827
917	316	798	581	153	1556	1534	61222
918	316	800	581	153	1556	1534	61625
919	316	800	581	153	1555	1534	62016
920	316	800	581	153	1555	1534	62361
921	316	800	581	153	1554	1534	62619
922	316	800	581	153	1555	1534	62765
923	316	800	581	153	1556	1534	62792
924	316	800	581	153	1557	1534	62712
925	316	800	581	153	1556	1534	62546
926	316	800	581	153	1555	1534	62328
927	316	800	581	153	1554	1534	62092
928	316	800	581	153	1554	1534	61875
929	315	800	581	153	1555	1534	61703
930	315	800	581	153	1554	1534	61605
931	315	800	581	153	1555	1534	61608
932	315	800	581	153	1555	1534	61725
933	316	800	581	153	1556	1534	61961
934	321	799	581	153	1556	1534	62316
935	322	798	581	153	1555	1534	62766
936	323	798	581	153	1554	1534	63277
937	323	798	581	153	1554	1534	63791
938	323	798	581	153	1555	1534	64251
939	324	798	581	153	1556	1534	64595
940	324	797	581	153	1556	1534	64779
941	325	797	581	153	1556	1535	64779
942	325	797	581	153	1556	1535	64589
943	325	796	581	152	1556	1535	64211
944	326	796	581	152	1555	1535	63659
945	326	796	581	153	1555	1535	62954
946	326	796	581	153	1554	1534	62126
947	326	795	581	153	1555	1534	61216
948	326	795	581	153	1556	1535	60279
949	326	795	581	153	1557	1534	59370
950	326	795	581	153	1556	1534	58549
951	326	794	581	153	1555	1534	57866
952	326	794	581	153	1555	1534	57358
953	326	793	581	153	1555	1534	57039
954	326	793	581	153	1555	1534	56909
955	326	793	581	153	1554	1534	56955
956	326	793	581	153	1555	1534	57165
957	326	793	581	153	1555	1534	57519
958	326	793	581	153	1555	1534	57996
959	326	793	581	153	1555	1534	58573
960	326	793	581	153	1555	1534	59216
961	326	793	581	153	1555	1534	59887
962	326	793	581	153	1554	1534	60546
963	326	794	581	153	1555	1534	61157
964	325	794	581	153	1555	1534	61687
965	325	795	581	153	1554	1534	62109
966	324	795	581	153	1554	1533	62402
967	324	795	581	153	1553	1533	62554
968	325	796	581	153	1555	1533	62555
969	326	796	581	153	1555	1534	62402
970	328	796	581	153	1555	1533	62088
971	333	796	581	153	1555	1534	61616
972	334	796	581	153	1555	1534	61001
973	335	796	581	153	1555	1534	60279
974	336	796	581	153	1555	1534	59500
975	336	796	581	153	1556	1534	58723
976	337	796	581	153	1556	1534	58010
977	337	797	581	153	1556	1534	57411
978	338	797	581	153	1555	1534	56965
979	338	798	581	153	1555	1534	56690
980	339	798	581	153	1555	1534	56594
981	339	798	581	153	1555	1534	56675
982	340	799	581	153	1555	1534	56915
983	340	799	581	153	1555	1534	57289
984	340	800	581	153	1555	1534	57770
985	340	800	581	153	1555	1534	58326
986	340	800	581	153	1555	1534	58925
987	341	800	581	153	1556	1534	59537
988	341	800	581	153	1555	1534	60147
989	341	800	581	153	1555	1534	60714
990	341	800	581	153	1555	1534	61228
991	341	800	581	153	1556	1534	61669
992	341	800	581	153	1557	1535	62020
993	341	800	581	153	1556	1534	62261
994	341	800	581	153	1556	1534	62378
995	341	800	581	153	1555	1534	62364
996	341	800	581	153	1555	1535	62221
997	341	800	581	153	1555	1535	61963
998	341	800	581	153	1556	1535	61598
999	340	800	581	153	1555	1534	61165
1000	340	800	581	153	1555	1534	60658
1001	340	800	581	153	1555	1535	60112
1002	340	799	581	153	1555	1534	59526
1003	340	798	581	153	1555	1534	58904
1004	340	799	581	153	1555	1535	58254
1005	340	799	581	153	1556	1534	57574
1006	339	798	581	153	1555	1534	56861
1007	339	798	581	153	1555	1535	56110
1008	339	798	581	153	1555	1534	55329
1009	338	798	581	153	1555	1535	54537
1010	338	798	581	153	1555	1535	53784
1011	339	798	581	153	1555	1535	53096
1012	339	798	581	153	1554	1535	52529
1013	340	797	580	153	1554	1535	52132
1014	345	796	580	153	1555	1534	51933
1015	345	796	580	153	1555	1534	51939
1016	346	795	580	153	1555	1534	52128
1017	347	795	580	153	1555	1534	52448
1018	347	795	580	153	1554	1533	52816
1019	347	795	580	153	1555	1534	53172
1020	348	794	580	153	1554	1534	53432
1021	348	794	581	153	1555	1534	53546
1022	348	794	581	153	1556	1534	53491
1023	349	794	581	153	1556	1535	53273
1024	349	793	581	153	1555	1534	52920
1025	349	793	581	153	1555	1535	52486
1026	350	793	581	153	1555	1535	52039
1027	350	793	581	153	1555	1535	51663
1028	350	793	581	153	1554	1535	51441
1029	350	793	581	153	1554	1534	51413
1030	350	794	581	153	1554	1534	51637
1031	350	794	581	153	1556	1535	52071
1032	350	794	581	153	1556	1535	52696
1033	350	794	581	153	1555	1535	53440
1034	350	794	581	153	1555	1535	54214
1035	350	794	581	153	1555	1535	54928
1036	350	795	581	153	1555	1535	55491
1037	347	795	581	153	1555	1535	55879
1038	347	795	581	153	1555	1535	56046
1039	350	795	581	153	1555	1534	55983
1040	350	795	581	153	1555	1534	55672
1041	351	795	581	153	1555	1534	55165
1042	352	796	581	153	1555	1534	54429
1043	353	796	581	153	1555	1534	53544
1044	353	796	581	153	1555	1534	52510
1045	353	796	581	153	1555	1534	51365
1046	353	797	581	153	1554	1534	50158
1047	353	797	581	153	1554	1534	48903
1048	353	798	581	153	1555	1534	47649
1049	353	799	581	153	1555	1534	46429
1050	353	799	581	153	1555	1534	45273
1051	353	799	581	153	1554	1534	44208
1052	353	800	581	153	1555	1534	43289
1053	353	800	581	153	1555	1534	42484
1054	353	800	581	153	1555	1534	41844
1055	353	800	581	153	1555	1534	41844
1056	353	800	581	153	1555	1534	41078
1057	353	800	581	153	1554	1534	40953
1058	354	800	581	153	1555	1534	40953
1059	356	800	581	153	1555	1534	41149
1060	358	800	581	153	1556	1534	41415
1061	356	800	581	153	1555	1534	41744
1062	356	800	581	153	1555	1534	41744
1063	357	800	581	153	1554	1534	42425
1064	357	800	581	153	1554	1534	42425
1065	357	800	581	153	1554	1534	42830
1066	358	800	581	153	1555	1533	42830
1067	357	800	581	153	1553	1533	42772
1068	357	800	581	153	1555	1534	42553
1069	358	800	581	153	1555	1534	42225
1070	359	800	581	153	1556	1534	42225
1071	363	799	581	153	1555	1534	41373
1072	364	799	581	153	1555	1534	40932
1073	365	798	581	153	1555	1534	40536
1074	365	798	581	153	1555	1534	40536
1075	366	798	581	153	1555	1534	40030
1076	366	798	581	153	1555	1534	39937
1077	367	798	580	153	1555	1534	39946
1078	367	797	580	153	1555	1534	40042
1079	368	797	580	153	1557	1534	40206
1080	368	797	580	153	1556	1534	40206
1081	368	796	580	153	1556	1535	40623
1082	369	796	580	153	1555	1535	40821
1083	369	796	580	153	1555	1535	40980
1084	369	796	580	153	1555	1535	41084
1085	369	795	580	153	1555	1535	41122
1086	369	795	580	153	1554	1535	41122
1087	369	795	580	153	1555	1535	40993
1088	369	795	580	153	1555	1535	40823
1089	369	794	580	153	1556	1535	40580
1090	369	794	581	153	1555	1535	40264
1091	369	794	581	153	1555	1535	39877
1092	369	793	581	153	1555	1535	39877
1093	369	793	581	153	1555	1535	38920
1094	369	793	581	153	1555	1535	38387
1095	369	793	581	153	1554	1534	37845
1096	369	793	581	153	1555	1534	37315
1097	368	793	581	153	1555	1534	36813
1098	368	793	581	153	1555	1534	36813
1099	368	793	581	153	1555	1534	35937
1100	368	793	581	153	1555	1534	35583
1101	367	793	581	153	1556	1534	35296
1102	367	793	581	153	1556	1534	35080
1103	368	793	581	153	1556	1534	34933
1104	367	794	581	153	1555	1534	34933
1105	367	794	581	153	1555	1534	34802
1106	367	795	581	153	1553	1534	34797
1107	370	794	581	153	1555	1534	34818
1108	371	794	581	153	1555	1534	34862
1109	372	795	581	153	1555	1533	34937
1110	372	795	581	153	1555	1534	35053
1111	370	796	581	153	1555	1534	35230
1112	371	796	581	153	1556	1534	35490
1113	371	797	581	153	1555	1534	35854
1114	372	797	581	153	1555	1535	36336
1115	372	797	581	153	1555	1535	36934
1116	372	798	581	153	1555	1535	36934
1117	372	798	581	153	1555	1535	38422
1118	372	799	581	153	1555	1534	39246
1119	372	799	581	153	1554	1535	40065
1120	373	800	581	153	1555	1534	40831
1121	377	799	581	153	1554	1535	41504
1122	379	800	581	153	1555	1534	42047
1123	380	800	581	153	1555	1534	42430
1124	380	800	581	153	1556	1534	42638
1125	381	800	581	153	1556	1535	42673
1126	381	800	581	153	1556	1535	42551
1127	381	800	581	153	1555	1535	42301
1128	382	800	581	153	1555	1534	42301
1129	382	800	581	153	1555	1534	41577
1130	383	800	581	153	1555	1534	41183
1131	383	800	581	153	1555	1534	40804
1132	383	800	581	153	1555	1534	40458
1133	383	800	581	153	1555	1534	40147
1134	383	800	581	153	1556	1534	39869
1135	383	800	581	153	1555	1534	39617
1136	383	799	581	153	1554	1534	39385
1137	383	799	581	153	1555	1534	39173
1138	383	799	581	153	1556	1534	38982
1139	383	799	581	153	1556	1534	38814
1140	383	799	581	153	1555	1534	38664
1141	383	798	581	153	1554	1534	38525
1142	383	798	581	153	1555	1534	38386
1143	383	798	581	153	1555	1534	38238
1144	383	798	581	153	1555	1534	38069
1145	383	798	581	153	1555	1534	37867
1146	383	797	581	153	1555	1534	37621
1147	382	797	581	153	1555	1534	37327
1148	382	797	581	153	1555	1534	36978
1149	383	796	581	153	1555	1534	36575
1150	381	796	581	153	1554	1534	36124
1151	383	796	581	153	1554	1534	35642
1152	383	796	581	153	1554	1534	35146
1153	383	795	581	153	1554	1534	34660
1154	382	795	581	153	1555	1534	34202
1155	383	795	581	153	1555	1534	33787
1156	383	795	581	153	1555	1534	33412
1157	384	795	581	153	1554	1534	33064
1158	385	795	581	153	1554	1534	32726
1159	386	795	581	153	1555	1534	32389
1160	390	793	581	153	1555	1534	32050
1161	392	793	581	153	1555	1534	31722
1162	392	793	581	153	1556	1534	31425
1163	392	793	581	153	1555	1534	31182
1164	392	793	581	153	1554	1534	31011
1165	393	793	581	153	1554	1534	30918
1166	393	793	581	153	1555	1534	30906
1167	394	793	581	153	1555	1534	30967
1168	394	793	581	153	1555	1534	31092
1169	394	793	581	153	1555	1534	31274
1170	394	793	581	153	1555	1533	31506
1171	394	793	581	153	1556	1533	31776
1172	394	794	581	153	1556	1534	32070
1173	394	794	581	153	1556	1534	32372
1174	394	794	581	153	1555	1534	32669
1175	394	795	581	153	1554	1534	32950
1176	394	795	581	153	1554	1534	33212
1177	394	795	581	153	1554	1534	33458
1178	394	795	581	153	1554	1534	33694
1179	394	796	581	153	1553	1533	33918
1180	394	796	581	153	1554	1533	34125
1181	394	796	581	153	1554	1533	34299
1182	394	797	581	153	1555	1533	34427
1183	393	797	581	153	1555	1533	34499
1184	393	798	581	153	1555	1534	34513
1185	393	798	581	153	1555	1534	34475
1186	392	798	581	153	1555	1534	34395
1187	392	799	581	153	1554	1534	34285
1188	391	799	581	153	1555	1534	34150
1189	391	800	581	153	1554	1534	33989
1190	392	800	581	153	1554	1534	33791
1191	393	800	581	153	1554	1533	33548
1192	394	800	581	153	1555	1533	33253
1193	399	800	581	153	1554	1534	32903
1194	400	800	581	154	1555	1533	32506
1195	400	800	581	153	1555	1533	32077
1196	401	800	581	153	1555	1534	31642
1197	402	800	581	153	1556	1534	31225
1198	402	800	581	153	1556	1534	30854
1199	402	800	581	153	1555	1534	30556
1200	402	800	581	153	1555	1534	30352
1201	402	800	581	153	1555	1534	30256
1202	403	800	581	153	1555	1534	30272
1203	403	800	581	153	1555	1534	30395
1204	403	800	581	153	1554	1534	30610
1205	403	800	581	153	1555	1534	30889
1206	403	800	581	153	1555	1534	31202
1207	403	800	581	153	1555	1534	31520
1208	403	799	581	153	1554	1534	31812
1209	403	799	581	153	1555	1534	32052
1210	403	799	581	153	1555	1534	32233
1211	403	799	581	153	1555	1534	32350
1212	402	798	581	153	1554	1534	32402
1213	402	798	581	153	1554	1534	32398
1214	402	798	581	153	1555	1534	32339
1215	402	798	581	153	1555	1534	32238
1216	402	797	581	153	1555	1534	32102
1217	399	798	581	153	1555	1534	31951
1218	400	797	581	153	1555	1534	31808
1219	401	796	581	153	1555	1534	31705
1220	403	796	581	153	1554	1533	31668
1221	405	796	581	153	1555	1534	31719
1222	406	795	581	153	1555	1534	31874
1223	406	795	581	153	1555	1533	32136
1224	407	795	581	153	1555	1533	32491
1225	407	794	581	153	1554	1533	32910
1226	407	795	581	153	1555	1534	33354
1227	407	794	581	153	1555	1534	33777
1228	407	794	581	153	1555	1534	34135
1229	407	794	581	153	1554	1534	34390
1230	407	793	581	153	1555	1534	34516
1231	407	794	581	153	1555	1534	34500
1232	407	793	581	153	1555	1534	34330
1233	407	794	581	153	1555	1534	34035
1234	407	795	581	153	1553	1534	33640
1235	407	794	581	153	1553	1534	33180
1236	407	794	581	153	1554	1534	32697
1237	405	795	581	153	1554	1534	32232
1238	405	795	581	153	1556	1534	31814
1239	406	795	581	153	1555	1534	31464
1240	407	796	581	153	1555	1534	31194
1241	408	795	581	153	1554	1534	30997
1242	409	796	581	153	1555	1534	30872
1243	414	795	581	153	1555	1534	30789
1244	415	795	581	153	1555	1534	30735
1245	416	796	581	153	1555	1534	30695
1246	416	796	581	153	1555	1533	30658
1247	417	796	581	153	1556	1534	30612
1248	417	796	581	153	1556	1534	30544
1249	417	796	581	153	1556	1534	30445
1250	418	797	581	153	1555	1534	30313
1251	418	797	581	153	1555	1534	30148
1252	418	797	581	153	1555	1535	29956
1253	418	798	581	153	1555	1534	29743
1254	418	798	581	153	1554	1534	29517
1255	418	798	581	153	1554	1534	29285
1256	418	799	581	153	1555	1534	29057
1257	418	799	581	153	1554	1534	28845
1258	418	800	581	153	1555	1533	28656
1259	418	800	581	153	1554	1533	28495
1260	418	800	581	153	1555	1534	28358
1261	418	800	581	153	1555	1534	28233
1262	418	800	581	153	1555	1534	28108
1263	417	800	581	153	1554	1533	27967
1264	417	801	581	153	1555	1534	27798
1265	417	801	581	153	1554	1534	27600
1266	417	800	581	153	1554	1533	27377
1267	416	801	581	153	1553	1533	27142
1268	416	801	581	153	1554	1533	26910
1269	416	801	581	153	1554	1533	26698
1270	417	801	581	153	1555	1534	26519
1271	418	801	581	153	1555	1534	26377
1272	419	801	581	153	1555	1534	26270
1273	423	800	581	153	1554	1534	26188
1274	424	800	581	153	1555	1534	26120
1275	425	800	581	153	1554	1534	26048
1276	425	799	581	153	1555	1534	25951
1277	425	799	581	153	1555	1534	25814
1278	425	799	581	153	1555	1533	25625
1279	425	799	581	153	1555	1533	25370
1280	426	798	581	153	1555	1533	25052
1281	426	798	581	153	1555	1533	24679
1282	426	798	581	153	1555	1533	24274
1283	426	798	581	153	1555	1534	23864
1284	426	797	581	153	1555	1534	23480
1285	426	797	581	153	1556	1534	23156
1286	426	796	581	153	1555	1534	22918
1287	426	796	581	153	1555	1534	22780
1288	426	796	581	153	1553	1534	22751
1289	425	796	581	153	1554	1534	22833
1290	425	796	581	153	1553	1534	23020
1291	425	795	581	153	1555	1534	23300
1292	425	795	581	153	1554	1534	23657
1293	425	795	581	153	1554	1533	24073
1294	424	794	581	153	1554	1533	24527
1295	424	794	581	153	1554	1533	24998
1296	425	794	581	153	1554	1533	25470
1297	425	793	581	153	1554	1533	25930
1298	425	794	581	153	1554	1534	26372
1299	425	794	581	153	1554	1533	26788
1300	426	794	581	153	1554	1534	27169
1301	427	794	581	153	1554	1534	27502
1302	428	794	581	153	1555	1534	27777
1303	430	794	581	153	1555	1534	27980
1304	431	794	581	153	1555	1534	28101
1305	434	794	581	153	1555	1534	28133
1306	436	794	581	153	1555	1533	28072
1307	442	794	581	153	1555	1534	27913
1308	443	794	581	153	1556	1534	27656
1309	445	794	581	153	1555	1534	27305
1310	445	794	581	153	1555	1534	26872
1311	445	795	581	153	1554	1533	26376
1312	446	795	581	153	1556	1534	25845
1313	446	795	581	153	1557	1535	25314
1314	447	795	581	153	1556	1534	24808
1315	447	795	581	153	1555	1534	24354
1316	447	795	581	153	1555	1535	23965
1317	447	796	581	153	1555	1535	23654
1318	448	796	581	153	1555	1535	23420
1319	448	796	581	153	1555	1535	23265
1320	448	797	581	153	1555	1534	23186
1321	448	797	581	153	1555	1534	23180
1322	448	798	581	153	1555	1535	23238
1323	448	798	581	153	1555	1534	23348
1324	448	798	581	153	1555	1534	23499
1325	447	799	581	153	1554	1534	23677
1326	447	799	581	153	1555	1534	23870
1327	447	799	581	153	1553	1534	24070
1328	447	800	581	153	1555	1534	24272
1329	447	800	581	153	1554	1534	24472
1330	447	800	581	153	1556	1534	24662
1331	446	800	581	153	1555	1534	24832
1332	446	800	581	153	1555	1534	24967
1333	446	800	581	153	1553	1534	25048
1334	445	800	581	153	1554	1534	25057
1335	445	800	581	153	1555	1534	24981
1336	445	800	581	153	1555	1534	24815
1337	444	800	581	153	1555	1534	24564
1338	444	800	581	153	1555	1534	24238
1339	443	800	581	153	1555	1534	23853
1340	444	800	581	153	1554	1534	23425
1341	442	799	581	153	1555	1534	22974
1342	442	800	581	153	1555	1534	22526
1343	441	799	581	153	1555	1534	22111
1344	441	799	581	153	1554	1534	21762
1345	441	798	581	153	1555	1534	21511
1346	441	798	581	153	1554	1534	21389
1347	445	798	581	153	1555	1534	21420
1348	445	797	581	153	1556	1534	21621
1349	446	797	581	153	1555	1534	22000
1350	447	797	581	153	1555	1534	22545
1351	445	797	581	153	1553	1534	23231
1352	445	797	581	153	1553	1534	24020
1353	445	797	581	153	1553	1534	24861
1354	445	797	581	153	1554	1534	25705
1355	445	796	581	153	1555	1534	26507
1356	445	796	581	153	1554	1533	27243
1357	445	796	581	153	1553	1533	27906
1358	445	796	581	153	1553	1533	28506
1359	446	796	581	153	1553	1534	29063
1360	447	795	581	153	1555	1534	29602
1361	448	795	581	153	1555	1534	30142
1362	452	795	581	153	1555	1534	30695
1363	452	794	581	153	1554	1534	31266
1364	453	794	581	153	1555	1534	31849
1365	453	794	581	153	1555	1534	32432
1366	454	794	581	153	1555	1534	32995
1367	454	794	581	153	1554	1534	33512
1368	454	793	581	153	1553	1533	33946
1369	454	794	581	153	1555	1533	34260
1370	454	794	581	153	1555	1534	34424
1371	454	794	581	153	1555	1533	34423
1372	454	794	581	153	1555	1533	34260
1373	454	794	581	153	1554	1533	33959
1374	454	794	581	153	1554	1533	33552
1375	454	795	581	153	1553	1533	33072
1376	453	795	581	153	1554	1533	32541
1377	452	795	581	153	1555	1533	31963
1378	453	795	581	153	1555	1533	31333
1379	454	795	581	153	1555	1533	30639
1380	455	796	581	153	1555	1533	29876
1381	456	796	581	153	1555	1534	29052
1382	456	796	581	153	1555	1534	28179
1383	456	796	581	153	1555	1534	27279
1384	456	796	581	153	1554	1534	26370
1385	456	797	581	153	1555	1534	25474
1386	456	797	581	153	1555	1534	24597
1387	457	797	581	153	1555	1534	23752
1388	458	798	581	153	1555	1533	22948
1389	457	798	581	153	1555	1534	22197
1390	457	799	581	153	1555	1534	21511
1391	457	799	581	153	1555	1534	20898
1392	457	800	581	153	1553	1534	20365
1393	457	800	581	153	1553	1534	19914
1394	457	800	581	153	1555	1534	19541
1395	457	800	581	153	1557	1534	19240
1396	457	800	581	153	1555	1534	19003
1397	459	800	581	153	1555	1534	18820
1398	460	800	581	153	1555	1534	18679
1399	460	800	581	152	1557	1535	18567
1400	461	800	581	152	1556	1535	18472
1401	460	801	581	153	1556	1535	18382
1402	460	801	581	153	1555	1535	18287
1403	460	801	581	153	1556	1535	18179
1404	460	800	581	153	1555	1535	18059
1405	460	800	581	152	1556	1535	17930
1406	460	800	581	152	1556	1535	17797
1407	460	800	581	153	1556	1535	17671
1408	460	800	581	152	1556	1535	17560
1409	461	800	581	152	1557	1536	17479
1410	462	800	581	152	1557	1536	17439
1411	463	800	581	152	1557	1536	17448
1412	467	799	581	152	1557	1536	17507
1413	467	800	581	152	1557	1536	17611
1414	468	799	581	152	1557	1536	17753
1415	468	798	581	152	1557	1536	17920
1416	469	798	581	152	1557	1536	18105
1417	469	798	581	152	1558	1536	18298
1418	469	798	581	152	1558	1536	18500
1419	469	797	581	151	1560	1537	18708
1420	469	797	581	152	1559	1537	18922
1421	469	797	581	152	1558	1537	19137
1422	469	796	581	151	1557	1537	19344
1423	469	796	581	151	1558	1537	19534
1424	468	796	581	151	1559	1538	19691
1425	468	795	581	152	1558	1537	19804
1426	468	795	581	152	1558	1537	19861
1427	468	795	581	151	1558	1537	19853
1428	468	795	581	151	1558	1537	19775
1429	468	794	581	151	1558	1537	19621
