"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
65,26.6875,18.5,54.014474789916,43.0042438425491,54.014474789916
66,34.725,25,54.5478081232493,73.0494469818707,54.5478081232493
68,174,174,55.0278081232493,126.356607613224,55.0278081232493
70,146,146,58.244474789916,148.411736671726,58.244474789916
73,118,118,61.1682843137255,131.141062890518,61.1682843137255
75,92,92,64.7749509803922,101.197890147212,64.7749509803922
78,67,67,68.0808333333333,54.5925108816003,68.0808333333333
79,45,45,70.7608333333333,43.7972454561749,70.7608333333333
80,35,35,73.1816666666667,37.1974850221279,73.1816666666667
84,40,40,74.9333333333333,41.6133884515669,74.9333333333333
85,56,56,66.9333333333333,46.7930387330384,66.9333333333333
86,46,46,60.4,52.1517340372365,60.4
88,56,56,55.6,60.5038102199765,55.6
89,62,62,52.5333333333333,62.2290227978037,52.5333333333333
90,63,63,51.1333333333333,62.3291695817415,51.1333333333333
91,63,63,51.3333333333333,61.176976875551,51.3333333333333
92,61,61,52.3333333333333,59.1451709829931,52.3333333333333
94,54,54,53.2,53.9336248538196,53.2
95,48,48,53.2666666666667,51.4457520788868,53.2666666666667
100,46,46,54.2666666666667,44.377414083354,54.2666666666667
101,46,46,54.9333333333333,44.3964596611525,54.9333333333333
102,46,46,55.6,45.0125789649456,55.6
104,48,48,56.8,48.2409004654181,56.8
105,50,50,58.6666666666667,50.9184777451462,58.6666666666667
106,53,53,61.1333333333333,54.1756558193577,61.1333333333333
107,57,57,64.5333333333333,57.8413154703645,64.5333333333333
108,61,61,68.7333333333333,61.7443374804789,68.7333333333333
110,66,66,73.7,69.5779917072781,73.7
111,72,72,79.3666666666666,73.3422430323447,79.3666666666666
112,81,81,85.7666666666667,77.7145251083119,85.7666666666667
113,91,91,92.8333333333333,83.578863980037,92.8333333333333
114,98,98,100.6,91.8192856923767,100.6
115,105,105,109.066666666667,102.921621292353,109.066666666667
116,111,111,119.066666666667,115.778921835647,119.066666666667
117,120.5,120.5,130.866666666667,128.886043380105,130.866666666667
118,131,131,143.266666666667,140.737841983572,143.266666666667
119,142,142,156.733333333333,149.829173703895,156.733333333333
120,154,154,172.422222222222,155.542505383831,172.422222222222
121,166.5,166.5,192.075555555556,160.810747005782,192.075555555556
122,180,180,215.542222222222,169.454419337065,215.542222222222
123,207,206.5,241.542222222222,185.294043144993,241.542222222222
124,238,238,270.022222222222,212.150139196882,270.022222222222
125,252,252,299.711111111111,252.304806285894,299.711111111111
126,274,274,329.111111111111,301.886455308576,329.111111111111
127,316.333333333333,316,354.216666666667,355.485075187328,354.216666666667
