date_time,temp,CO2_scaled,CO2_av,CO2_med,Moving,Modelled
1:00:01 AM,100,49.3852994554061,49.0340506294228,51.0963356981222,49.3852994554061,51.8246532461181
1:00:04 AM,101,52.0722222222222,51.75,52.5,52.0722222222222,53.1622703925886
1:00:07 AM,102,53.85,53.5,53.5,53.85,54.2685587866757
1:00:10 AM,103,54.9284148678799,54.4877703971469,54.1817296738621,54.9284148678799,55.1516230719082
1:00:13 AM,104,55.491615316802,54.9247671729184,54.6150160431425,55.491615316802,55.7997224908047
1:00:16 AM,105,55.7173414406564,55.0243803622307,54.8657943908516,55.7173414406564,56.1961549356311
1:00:19 AM,106,55.7833333333333,55,55,55.7833333333333,56.3242182986536
1:00:22 AM,107,55.9062086974931,55.0532828636161,55.1071780341097,55.9062086974931,56.197309330337
1:00:25 AM,108,56.4580956708778,55.3389527003634,55.3713131787495,56.4580956708778,55.9492202139417
1:00:28 AM,109,57.85,56,56,57.85,55.7438419909269
1:00:31 AM,110,59.9166666666667,57,57,59.9166666666667,55.7449251131286
1:00:34 AM,111,61.0169433513798,57.9197294584317,57.9213894928969,61.0169433513798,56.115735029302
1:00:37 AM,112,62.25,59.5,59.5,62.25,57.0197060202288
1:00:40 AM,113,64.5166666666667,62,62,64.5166666666667,58.6203377469709
1:00:43 AM,114,65.6782190293628,63.4235142632805,63.4236212154169,65.6782190293628,61.081086985879
1:00:46 AM,115,66.85,65,65,66.85,64.5654186014479
1:00:49 AM,116,69.4333333333333,68,68,69.4333333333333,69.0866550085261
1:00:52 AM,117,72.2,71,71,72.2,74.0575291633914
1:00:55 AM,118,75.0666666666667,75,75,75.0666666666667,78.7406280619636
1:00:58 AM,119,78.0666666666667,78,78,78.0666666666667,82.3985387001627
1:01:01 AM,120,81.2,81,81,81.2,84.2938480739083
1:01:04 AM,121,84.4777777777778,84,84,84.4777777777778,84.0768462194816
1:01:07 AM,122,87.9777777777778,86,86,87.9777777777778,82.9486353346099
1:01:10 AM,123,91.4777777777778,90.5,90.5,91.4777777777778,82.4980206573816
1:01:13 AM,124,94.8777777777778,95,95,94.8777777777778,84.313807425885
1:01:16 AM,125,98.1777777777778,98,98,98.1777777777778,89.9848008782088
1:01:19 AM,126,101.311111111111,101,101,101.311111111111,100.284394851292
1:01:22 AM,127,104.444444444444,104,104,104.444444444444,112.724337577478
1:01:25 AM,128,107.744444444444,108.666666666667,109,107.744444444444,124.000965887959
1:01:28 AM,129,120.577777777778,114.5,114.5,120.577777777778,130.810616613931
1:01:31 AM,130,125.111111111111,117.5,117.5,125.111111111111,129.849626586585
1:01:34 AM,131,135.088888888889,119,119,135.088888888889,119.694825626684
1:01:37 AM,132,150.76330749354,120.5,120.5,150.76330749354,106.445015513261
1:01:40 AM,133,183.96330749354,122,122,183.96330749354,98.0794910149195
1:01:43 AM,134,217.56330749354,125,125,217.56330749354,102.577546900261
1:01:46 AM,135,251.36330749354,130.5,130.5,251.36330749354,127.918477937887
1:01:49 AM,136,285.229974160207,276.5,142,285.229974160207,179.148177237073
1:01:52 AM,137,319.06330749354,154,154,319.06330749354,249.578931269779
1:01:55 AM,138,352.96330749354,240.166666666667,175.5,352.96330749354,329.589624848644
1:01:58 AM,139,387.296640826873,330.116279069767,318,387.296640826873,409.559142786301
1:02:01 AM,140,422.629974160207,596,596,422.629974160207,479.866369895385
1:02:04 AM,141,439.87702667928,661.275983491329,658.844057599451,439.87702667928,533.057837876919
1:02:07 AM,142,459.779974160207,605,605,459.779974160207,570.350665985476
1:02:10 AM,143,498.646640826873,611,611,498.646640826873,595.129620364019
1:02:13 AM,144,521.968120958667,617.841483762536,617.935716825863,521.968120958667,610.77946715551
1:02:16 AM,145,539.759974160207,616.666666666667,617,539.759974160207,620.684972502911
1:02:19 AM,146,571.126640826873,622,622,571.126640826873,628.230902549184
1:02:22 AM,147,609.39330749354,626,626,609.39330749354,636.80202343729
1:02:25 AM,148,642.86830749354,634,634,642.86830749354,649.020246357421
1:02:28 AM,149,673.36932748538,650.5,650.5,673.36932748538,664.456062688692
1:02:31 AM,150,688.76932748538,679.25,679,688.76932748538,681.917108857448
1:02:34 AM,151,704.36932748538,708,708,704.36932748538,700.211021290033
1:02:37 AM,152,720.36932748538,747.2,728,720.36932748538,718.145436412792
1:02:40 AM,153,737.024883040936,747,729,737.024883040936,734.868280535498
1:02:43 AM,154,754.958216374269,728,728,754.958216374269,750.888639501635
1:02:46 AM,155,774.824883040936,742.291666666667,728,774.824883040936,767.055889038117
1:02:49 AM,156,796.024883040936,787.631578947368,807,796.024883040936,784.219404871859
1:02:52 AM,157,817.480438596491,827,827,817.480438596491,803.228562729772
1:02:55 AM,158,838.330438596491,839,839,838.330438596491,824.93273833877
1:02:58 AM,159,859.670438596491,851,851,859.670438596491,849.815456803133
1:03:01 AM,160,884.377105263158,866.5,866.5,884.377105263158,876.896840736607
1:03:04 AM,161,901.635438596491,891,891,901.635438596491,904.831162130302
1:03:07 AM,162,921.235438596491,924,923,921.235438596491,932.27269297533
1:03:10 AM,163,940.815994152047,952,952,940.815994152047,957.875705262803
1:03:13 AM,164,958.373888888889,972.333333333333,973,958.373888888889,980.510201884802
1:03:16 AM,165,974.440555555555,992,992,974.440555555555,999.909109337284
1:03:19 AM,166,991.507222222222,1028.1,1023,991.507222222222,1016.02108501718
1:03:22 AM,167,1010.24055555556,1117.8,1129,1010.24055555556,1028.79478632141
1:03:25 AM,168,1030.80722222222,1005.875,1004,1030.80722222222,1038.17887064691
1:03:28 AM,169,1044.34067720012,977.207185148727,971.471288089938,1044.34067720012,1044.38686697138
1:03:31 AM,170,1052.47388888889,1022,1022,1052.47388888889,1048.69179059565
1:03:34 AM,171,1060.52767460955,1036.6324315639,1037.98351441245,1060.52767460955,1052.63152840132
1:03:37 AM,172,1074.71833333333,1036,1036,1074.71833333333,1057.74396726999
1:03:40 AM,173,1097.91833333333,1051,1051,1097.91833333333,1065.56699408327
1:03:43 AM,174,1122.76277777778,1068,1068,1122.76277777778,1077.63849572275
1:03:46 AM,175,1150.19611111111,1095,1095,1150.19611111111,1095.49635907004
1:03:49 AM,176,1172.59325396825,1132,1132,1172.59325396825,1120.38286535328
1:03:52 AM,177,1197.40658730159,1175,1175,1197.40658730159,1152.35787318671
1:03:55 AM,178,1235.41492063492,1216,1216,1235.41492063492,1191.18563553114
1:03:58 AM,179,1273.94825396825,1257.66666666667,1258,1273.94825396825,1236.63040534733
1:04:01 AM,180,1313.14825396825,1300,1300,1313.14825396825,1288.4564355961
1:04:04 AM,181,1352.68158730159,1345,1345,1352.68158730159,1345.71836893156
1:04:07 AM,182,1392.28158730159,1403.5,1405,1392.28158730159,1404.63240678127
1:04:10 AM,183,1431.28158730159,1364.05714285714,1381,1431.28158730159,1460.7051402661
1:04:13 AM,184,1470.63714285714,1490,1490,1470.63714285714,1509.44316050696
1:04:16 AM,185,1510.83714285714,1576,1576,1510.83714285714,1546.35305862472
1:04:19 AM,186,1528.14739879742,1603.69051597647,1606.95971991899,1528.14739879742,1568.49972219379
1:04:22 AM,187,1529.52340927222,1603.92301482546,1607.04005780301,1529.52340927222,1579.18122460264
1:04:25 AM,188,1531.86461987282,1596.19400626171,1597.60036678552,1531.86461987282,1583.25393569321
1:04:28 AM,189,1552.07047619048,1600,1600,1552.07047619048,1585.57422530747
1:04:31 AM,190,1594.75936507936,1624,1624,1594.75936507936,1590.99846328739
1:04:34 AM,191,1638.9926984127,1644,1644,1638.9926984127,1604.38301947495
1:04:37 AM,192,1710.41174603175,1662,1662,1710.41174603175,1630.5842637121
1:04:40 AM,193,1759.48952380952,1680,1680,1759.48952380952,1674.45856584081
1:04:43 AM,194,1835.5671957672,1722.33333333333,1721,1835.5671957672,1738.8345571537
1:04:46 AM,195,1900.45437525438,1778,1778,1900.45437525438,1818.429914746
1:04:49 AM,196,1949.46043586044,1834.5,1834.5,1949.46043586044,1905.93457716361
1:04:52 AM,197,1997.46043586044,1898,1898,1997.46043586044,1994.0384829524
1:04:55 AM,198,2094.86043586044,1963.5,1963.5,2094.86043586044,2075.43157065827
1:04:58 AM,199,2194.86043586044,2416.28571428571,2110,2194.86043586044,2145.80601320957
1:05:01 AM,200,2297.9271025271,2139.66666666667,2140,2297.9271025271,2212.86292106448
1:05:04 AM,201,2406.66043586044,2505.22222222222,2651,2406.66043586044,2287.30563906369
1:05:07 AM,202,2522.63821363821,2463.30769230769,2529,2522.63821363821,2379.83751204784
1:05:10 AM,203,2649.73821363821,2311.09090909091,2258,2649.73821363821,2501.16188485761
1:05:13 AM,204,2785.88265808266,2320,2320,2785.88265808266,2657.85063094197
1:05:16 AM,205,2922.06043586044,3085,3085,2922.06043586044,2839.94973818317
1:05:19 AM,206,3063.49376919377,3144,3144,3063.49376919377,3033.37372307178
1:05:22 AM,207,3169.61675056023,3208,3208,3169.61675056023,3224.03710209836
1:05:25 AM,208,3299.01675056023,3311,3311,3299.01675056023,3397.85439175348
1:05:28 AM,209,3423.50193574541,3462,3462,3423.50193574541,3544.47599095757
1:05:31 AM,210,3565.81475625823,3684.5,3687.5,3565.81475625823,3668.49582835057
