"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
83,253.546508234313,253.546508234313,212.901290276119,255.229392825787,212.901290276119,0.0048595771216362
84,251.936752136752,251.936752136752,203.508101149077,251.718862518488,203.508101149077,0.00464517293967104
85,252.377777777778,252.377777777778,192.869356466478,244.014156141593,192.869356466478,0.00440233833685847
87,226.733333333333,226.733333333333,181.904457937726,211.80381257503,181.904457937726,0.00415205911139075
88,181.466666666667,181.466666666667,170.93585570527,185.951361209416,170.93585570527,0.00390169534705639
89,143.533333333333,143.533333333333,159.904142361703,156.260653926507,159.904142361703,0.00364989104043468
90,114.133333333333,114.133333333333,148.736429018136,126.251412831592,148.736429018136,0.00339498246663034
91,93.1333333333333,93.1333333333333,137.361846987701,99.4433600299611,137.361846987701,0.00313535201285718
92,80.0333333333333,80.0333333333333,125.727635327635,79.3562176269034,125.727635327635,0.00286979538453332
93,74.3,74.3,114.08962962963,68.530237972922,114.08962962963,0.00260415215541925
94,74.5,74.5,102.282222222222,65.5877943993738,102.282222222222,0.00233464224860535
95,76.9,76.9,91.9733333333333,68.1717904828291,91.9733333333333,0.00209933676722963
96,78.6333333333333,78.6333333333333,84.4333333333333,73.9251297998581,84.4333333333333,0.0019272325425459
97,79.5666666666667,79.5666666666667,79.1422222222222,80.4907159270311,79.1422222222222,0.00180646031767943
98,79.6333333333333,79.6333333333333,75.5088888888889,85.5114524409185,75.5088888888889,0.00172352768951618
100,79.0333333333333,79.0333333333333,72.9688888888889,85.7337508502208,72.9688888888889,0.00166555093478188
101,77.3666666666667,77.3666666666667,71.0155555555556,82.0562897820438,71.0155555555556,0.00162096513652163
102,75.2666666666667,75.2666666666667,69.2177777777778,76.9540532158451,69.2177777777778,0.00157992997065982
103,72.1,72.1,67.2555555555556,71.2527646645229,67.2555555555556,0.00153514127911967
104,68.3666666666667,68.3666666666667,65.0222222222222,65.7781476409751,65.0222222222222,0.00148416434254226
105,64.1666666666667,64.1666666666667,62.6066666666667,61.1912589410302,62.6066666666667,0.0014290280937267
106,59.6333333333333,59.6333333333333,60.0977777777778,57.4944884922398,60.0977777777778,0.00137176146547207
108,55.0333333333333,55.0333333333333,57.5977777777778,52.1221951900501,57.5977777777778,0.00131469773049736
109,50.7333333333333,50.7333333333333,55.1777777777778,50.1221187576149,55.1777777777778,0.00125946003504184
110,47.3333333333333,47.3333333333333,52.9622222222222,48.3630534182624,52.9622222222222,0.00120888888502425
111,45.0666666666667,45.0666666666667,50.9911111111111,46.7157724413593,50.9911111111111,0.00116389730020419
112,43.4,43.4,49.3888888888889,45.1832493318125,49.3888888888889,0.0011273257865004
113,42.4,42.4,48.2355555555555,43.8015076534134,48.2355555555555,0.00110100038343207
114,41.9333333333333,41.9333333333333,47.6022222222222,42.6065709699537,47.6022222222222,0.00108654423723847
117,42.1333333333333,42.1333333333333,47.5466666666667,40.5028265271273,47.5466666666667,0.00108527615423904
120,42.7333333333333,42.7333333333333,48.0955555555555,41.3771753352535,48.0955555555555,0.00109780481427348
122,44.1333333333333,44.1333333333333,49.26,43.9909348132742,49.26,0.00112438383394171
123,45.7,45.7,51.0722222222222,45.8514218205834,51.0722222222222,0.00116574870138337
124,48.0666666666667,48.0666666666667,53.5555555555556,48.0250615966667,53.5555555555556,0.00122243201145825
126,51.0666666666667,51.0666666666667,56.7366666666667,53.14404322488,56.7366666666667,0.00129504244400607
127,54.6666666666667,54.6666666666667,60.6422222222222,56.0055069618723,60.6422222222222,0.00138418867886657
128,58.8,58.8,65.3033333333333,59.054325784362,65.3033333333333,0.00149058084251942
129,63.2666666666667,63.2666666666667,70.7644444444444,62.4583533697744,70.7644444444444,0.00161523340136417
130,68.2,68.2,77.1393333333333,66.4274019425332,77.1393333333333,0.00176074338938369
131,74.5166666666667,74.5166666666667,84.4994074074074,71.1712837270626,84.4994074074074,0.00192874071592657
133,82.3166666666666,82.3166666666666,92.8794814814815,83.8227958291285,92.8794814814815,0.00212002004633913
134,91.1166666666667,91.1166666666667,102.246666666667,92.1112845357217,102.246666666667,0.00233383067548571
135,100.983333333333,100.983333333333,112.517185185185,101.781258993033,112.517185185185,0.00256826033420315
136,111.85,111.85,123.677837037037,112.809935066737,123.677837037037,0.00282300772597079
137,124.05,124.05,135.769469281046,125.17452862251,135.769469281046,0.0030990052050843
138,138.356666666667,138.356666666667,148.803323747277,138.852255526028,148.803323747277,0.00339650937186828
139,154.534444444444,154.534444444444,162.732733769063,153.791320341671,162.732733769063,0.00371445503660321
140,171.401111111111,171.401111111111,177.384366013072,169.823882428647,177.384366013072,0.00404888578033082
141,188.574444444444,188.574444444444,192.564887145969,186.753089844866,192.564887145969,0.00439538867421309
142,205.124444444444,205.124444444444,208.149852723311,204.382090648242,208.149852723311,0.00475112321233127
143,222.076444444444,222.076444444444,224.00148496732,222.514032896685,224.00148496732,0.00511294454884675
144,240.174483660131,240.174483660131,239.999783877996,240.952064648108,239.999783877996,0.00547811362448074
145,258.774483660131,258.774483660131,255.962527233115,259.456211302789,255.962527233115,0.00584247112699509
146,277.141150326797,277.141150326797,271.608826143791,277.614007630468,271.608826143791,0.00619960562874465
147,294.291150326797,294.291150326797,286.693643572985,294.969865743251,286.693643572985,0.00654392403831322
148,310.024483660131,310.024483660131,301.120683224401,311.068197753246,301.120683224401,0.00687322834516844
149,324.891150326797,324.891150326797,314.840167320261,325.453415772557,314.840167320261,0.00718638234694282
150,338.757816993464,338.757816993464,327.908540305011,337.785810993256,327.908540305011,0.00748467441596379
151,351.824483660131,351.824483660131,340.249979956427,348.189190927262,340.249979956427,0.00776637387255371
153,363.491150326797,363.491150326797,351.689458823529,364.167651302741,351.689458823529,0.00802748562868216
155,373.051150326797,373.051150326797,362.596715468409,375.306289634074,362.596715468409,0.008276449149676
157,380.806705882353,380.806705882353,373.149898039216,383.522598656339,373.149898039216,0.00851733075502009
158,387.806705882353,387.806705882353,383.289747276688,387.131190821394,383.289747276688,0.00874877782284836
159,394.366705882353,394.366705882353,393.770152069717,390.710828425494,393.770152069717,0.00898799823946318
161,401.150039215686,401.150039215686,404.261537254902,398.672258280995,404.261537254902,0.00922746928895319
163,407.198039215686,407.198039215686,414.562409619574,409.184924883176,414.562409619574,0.00946259178920359
164,411.766666666667,411.766666666667,426.347726428691,415.953608420626,426.347726428691,0.00973159746719897
165,422.383333333333,422.383333333333,439.757487682252,424.026864892372,439.757487682252,0.0100376818920979
166,435.438888888889,435.438888888889,454.983248935814,433.712735556172,454.983248935814,0.0103852174140825
167,446.388888888889,446.388888888889,472.189750930116,445.662408370655,472.189750930116,0.0107779643219404
168,467.230555555556,467.230555555556,491.591808479973,460.612857969667,491.591808479973,0.011220825869936
169,482.261928104575,482.261928104575,513.347149980448,479.301058987055,513.347149980448,0.011717402286603
170,493.270902463549,493.270902463549,537.492693501125,502.463986056664,537.492693501125,0.0122685362451167
171,528.604235796883,528.604235796883,564.026148132913,530.580834077005,564.026148132913,0.0128741754543454
172,564.637569130216,564.637569130216,593.037249823524,563.099679005242,593.037249823524,0.0135363681816244
173,601.437569130216,601.437569130216,623.671314477099,599.210817063204,623.671314477099,0.0142356058402603
174,638.904235796883,638.904235796883,655.640193945488,638.104544472719,655.640193945488,0.0149653113064294
175,678.837569130216,678.837569130216,689.2912956361,678.971157455617,689.2912956361,0.0157334143258214
176,720.696828389476,720.696828389476,723.363508437822,720.995044353459,723.363508437822,0.0165111294143492
177,763.333192025839,763.333192025839,758.617093788564,763.336961986735,758.617093788564,0.0173158099148944
178,805.199858692506,805.199858692506,795.330717126011,805.151759295669,795.330717126011,0.0181538165037302
179,846.933192025839,846.933192025839,830.117844736962,845.594285220483,830.117844736962,0.0189478498759393
180,881.89430313695,881.89430313695,862.774305681247,883.819388701404,862.774305681247,0.019693249728954
181,914.972080914728,914.972080914728,893.150766625531,919.078136242314,893.150766625531,0.0203866074556717
182,951.155414248061,951.155414248061,921.120560903149,951.00646460175,921.120560903149,0.0210250318268538
183,978.313747581395,978.313747581395,946.312577402989,979.336528101909,946.312577402989,0.0216000520480639
184,1011.06570836571,1011.06570836571,968.443359334928,1003.80048106499,968.443359334928,0.0221051980780428
186,1043.97525252525,1043.97525252525,987.395959448685,1040.05867266871,987.395959448685,0.0225378005380321
187,1050.41114996115,1050.41114996115,1003.27744845133,1051.31721995374,1003.27744845133,0.0229003033698124
188,1054.48448329448,1054.48448329448,1016.1411596762,1057.83424183189,1016.1411596762,0.0231939239330632
189,1057.08448329448,1057.08448329448,1026.51116719736,1060.32173183246,1026.51116719736,0.0234306244774126
190,1058.45114996115,1058.45114996115,1034.58487842223,1059.68765132614,1034.58487842223,0.0236149109244519
191,1056.71781662782,1056.71781662782,1040.17303409154,1056.83996168362,1040.17303409154,0.0237424633380963
192,1052.65855736856,1052.65855736856,1043.92396753863,1052.68662427561,1043.92396753863,0.0238280802469494
193,1047.62219373219,1047.62219373219,1046.17143693344,1048.04063411548,1046.17143693344,0.0238793798461129
194,1043.42219373219,1043.42219373219,1047.71153840701,1043.33512078737,1047.71153840701,0.0239145334230418
195,1039.88886039886,1039.88886039886,1051.79796466691,1038.90824751807,1051.79796466691,0.0240078081210772
197,1037.44441595442,1037.44441595442,1059.60572426015,1032.24307406317,1059.60572426015,0.024186024090747
199,1036.07774928775,1036.07774928775,1071.51126163116,1030.75041956523,1071.51126163116,0.0244577738624554
200,1034.97774928775,1034.97774928775,1087.82124344661,1033.14352280718,1087.82124344661,0.0248300572543592
201,1034.57774928775,1034.57774928775,1108.87344748429,1039.97021235897,1108.87344748429,0.025310584211095
202,1044.77774928775,1044.77774928775,1134.92960213925,1053.69461833758,1134.92960213925,0.0259053288125714
203,1067.07677462888,1067.07677462888,1166.17262548108,1076.78087085999,1166.17262548108,0.0266184662540861
204,1111.70754385965,1111.70754385965,1202.68009326736,1111.69310004319,1202.68009326736,0.0274517672406277
205,1171.60087719298,1171.60087719298,1244.5542277203,1160.89543600415,1244.5542277203,0.0284075650449149
206,1235.66754385965,1235.66754385965,1291.88021402509,1225.39800485654,1291.88021402509,0.0294878040608803
207,1303.10087719298,1303.10087719298,1344.74397810766,1300.39491670065,1344.74397810766,0.0306944455902297
208,1372.50087719298,1372.50087719298,1403.38551996801,1379.62627763349,1403.38551996801,0.0320329677515206
209,1443.50087719298,1443.50087719298,1470.64949569079,1456.83219375204,1470.64949569079,0.0335683012251167
210,1516.26754385965,1516.26754385965,1544.20114337125,1525.75277115328,1544.20114337125,0.035247153917193
211,1591.03421052632,1591.03421052632,1626.31835310498,1581.88895598809,1626.31835310498,0.0371215197944365
212,1668.00087719298,1668.00087719298,1714.07573377889,1627.7850546229,1714.07573377889,0.0391246253595768
216,1747.33421052632,1747.33421052632,1806.08467000835,1795.07151556883,1806.08467000835,0.041224774780498
217,1829.03421052632,1829.03421052632,1902.31582846004,1854.34437950862,1902.31582846004,0.0434212985093766
218,1914.60087719298,1914.60087719298,2003.38809802283,1929.20803577039,2003.38809802283,0.0457283229908261
219,2043.53738512949,2043.53738512949,2110.2770342523,2022.79466144734,2110.2770342523,0.0481681157623169
220,2148.05246449457,2148.05246449457,2224.79597048176,2133.54455632407,2224.79597048176,0.0507820670529504
221,2298.83492063492,2298.83492063492,2349.81379560011,2258.72505085807,2349.81379560011,0.0536356606688178
222,2428.06825396825,2428.06825396825,2486.2849540518,2395.60347550681,2486.2849540518,0.0567506822758493
223,2551.73492063492,2551.73492063492,2631.43611250348,2541.44716072778,2631.43611250348,0.0600638291707129
224,2679.13492063492,2679.13492063492,2787.79171539961,2693.52343697845,2787.79171539961,0.0636327230449033
225,2819.18492063492,2819.18492063492,2955.40065162907,2850.25865035265,2955.40065162907,0.0674584798114598
226,2975.83492063492,2975.83492063492,3134.12736563631,3014.71520948972,3134.12736563631,0.0715380053478639
227,3161.28492063492,3161.28492063492,3318.97958228905,3191.11453866535,3318.97958228905,0.0757573485080878
228,3391.53492063492,3391.53492063492,3513.34201058201,3383.6780621552,3513.34201058201,0.080193766946948
229,3638.10158730159,3638.10158730159,3710.85227513227,3596.62720423498,3710.85227513227,0.0847020363033806
230,3845.26825396825,3845.26825396825,3917.29809523809,3831.9978130395,3917.29809523809,0.0894142641294427
231,4092.66825396825,4092.66825396825,4132.85502645503,4083.08343214012,4132.85502645503,0.0943344575674127
232,4343.16825396825,4343.16825396825,4353.42862433862,4340.99202896731,4353.42862433862,0.0993691589002319
233,4595.50158730159,4595.50158730159,4580.68579710145,4596.83157095156,4580.68579710145,0.104556416131288
234,4816.32063492063,4816.32063492063,4811.01117499248,4841.71002552335,4811.01117499248,0.109813706660057
235,5063.48888888889,5063.48888888889,5046.27210843906,5068.55809176353,5046.27210843906,0.115183653682497
236,5261.48888888889,5261.48888888889,5280.81748633009,5277.5973953543,5280.81748633009,0.120537267795904
237,5524.75555555556,5524.75555555556,5512.83175311001,5470.87229362823,5512.83175311001,0.125833108047856
239,5785.08888888889,5785.08888888889,5749.08935322327,5818.30630355585,5749.08935322327,0.131225804479306
240,5987.73888888889,5987.73888888889,5986.6247311143,5976.55412987467,5986.6247311143,0.136647666819743
242,6228.04251207729,6228.04251207729,6239.23471217993,6281.976648957,6239.23471217993,0.142413614424341
243,6430.71558900037,6430.71558900037,6509.83913769001,6446.49978235942,6509.83913769001,0.148590294112457
244,6690.19892233371,6690.19892233371,6805.36229335881,6631.26674518459,6805.36229335881,0.155335756126047
245,6909.71558900037,6909.71558900037,7130.06534320752,6845.55447256895,7130.06534320752,0.162747263638866
246,7118.31558900037,7118.31558900037,7487.92839305622,7098.63989964895,7487.92839305622,0.170915664532389
247,7389.13225566704,7389.13225566704,7870.9492206827,7399.79996156103,7870.9492206827,0.179658304131378
248,7655.69892233371,7655.69892233371,8281.55004830918,7757.36631546553,8281.55004830918,0.189030470854608
249,8132.31796995275,8132.31796995275,8729.40198704678,8175.88950661837,8729.40198704678,0.199252912590621
250,8654.56796995275,8654.56796995275,9210.86640565554,8658.9748022994,9210.86640565554,0.210242575783919
251,9249.16796995275,9249.16796995275,9731.81996956345,9210.22746978844,9731.81996956345,0.222133598225907
