"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
78,588.65462962963,588.65462962963,477.899082892416,582.340165254441,477.899082892416,0.00447311523317708
79,587.433333333333,587.433333333333,453.914128747795,570.992835192236,453.914128747795,0.00424861707531912
81,525.766666666667,525.766666666667,425.175396825397,527.540211324211,425.175396825397,0.00397962375822331
83,455.3,455.3,393.235776014109,453.245336416763,393.235776014109,0.00368067025630786
84,381.833333333333,381.833333333333,359.580599647266,407.771981606822,359.580599647266,0.00336565922684398
86,309.333333333333,309.333333333333,325.456534391534,309.604483542662,325.456534391534,0.00304625941718227
88,238.133333333333,238.133333333333,291.358024691358,214.383995910341,291.358024691358,0.00272709880644129
89,176.566666666667,176.566666666667,257.228086419753,172.594404140199,257.228086419753,0.00240764402559904
90,132.233333333333,132.233333333333,223.02,136.940508453272,223.02,0.00208745778139049
91,99.8333333333333,99.8333333333333,188.943333333333,108.010096674996,188.943333333333,0.00176850162052069
92,79.1666666666667,79.1666666666667,158.966666666667,86.131272345167,158.966666666667,0.00148792128649915
93,69.5666666666667,69.5666666666667,133.618888888889,71.6321390035807,133.618888888889,0.00125066715698979
95,68.9666666666667,68.9666666666667,113.04,63.1725134656916,113.04,0.00105804962608009
96,71.7,71.7,97.104074074074,65.8630651283649,97.104074074074,0.000908890032421506
97,73.9333333333333,73.9333333333333,85.697037037037,70.691818486548,85.697037037037,0.000802120647498304
98,75.5333333333333,75.5333333333333,78.1722222222222,75.8022425960648,78.1722222222222,0.000731688698620591
99,76.2833333333333,76.2833333333333,73.3807407407407,79.3378065127388,73.3807407407407,0.00068684063430839
100,76.1166666666667,76.1166666666667,70.5381481481481,79.8973254035649,70.5381481481481,0.000660234087690462
101,75.0833333333333,75.0833333333333,68.8688888888889,77.9009988802231,68.8688888888889,0.000644609891520169
102,73.15,73.15,67.6885185185185,74.2243726655647,67.6885185185185,0.000633561674703056
103,70.2944444444444,70.2944444444444,66.4459259259259,69.7429924824411,66.4459259259259,0.000621931060513721
104,67.0277777777778,67.0277777777778,64.9544444444444,65.3324040537036,64.9544444444444,0.000607970856835493
105,63.6944444444444,63.6944444444444,63.2851851851852,61.6907272480729,63.2851851851852,0.0005923466606652
106,60.3611111111111,60.3611111111111,61.5137037037037,58.8063785177482,61.5137037037037,0.000575765668811968
107,57.1944444444444,57.1944444444444,59.7444444444444,56.4903484607979,59.7444444444444,0.000559205476864888
108,54.1277777777778,54.1277777777778,58.0907407407407,54.5536276752907,58.0907407407407,0.00054372688003765
109,51.8611111111111,51.8611111111111,56.6548148148148,52.8440769761984,56.6548148148148,0.000530286674013193
110,50.3277777777778,50.3277777777778,55.5677777777778,51.3570380461071,55.5677777777778,0.000520112053254415
111,49.3277777777778,49.3277777777778,54.9525925925926,50.1247227845063,54.9525925925926,0.000514353945901662
112,48.8944444444444,48.8944444444444,54.8574074074074,49.1793430908853,54.8574074074074,0.000513463016588202
114,48.9611111111111,48.9611111111111,55.3133333333333,48.278238005541,55.3133333333333,0.000517730464000146
117,49.7444444444444,49.7444444444444,56.347037037037,49.72361033488,56.347037037037,0.000527405887011304
118,51.3111111111111,51.3111111111111,57.9985185185185,50.9566450969347,57.9985185185185,0.000542863683932391
119,53.5444444444445,53.5444444444445,60.3677777777778,52.5596237991907,60.3677777777778,0.000565039850540194
121,56.8444444444444,56.8444444444444,63.4948148148148,56.8617856980594,63.4948148148148,0.000594308785145428
123,61.0666666666667,61.0666666666667,67.432962962963,62.6028413789922,67.432962962963,0.000631169685495712
124,65.6,65.6,72.2444444444444,66.0556529786954,72.2444444444444,0.00067620494896327
125,70.5333333333333,70.5333333333333,78.0225925925926,70.1652615484326,78.0225925925926,0.000730288171606436
126,75.8666666666667,75.8666666666667,84.8540740740741,75.2355542758454,84.8540740740741,0.000794230549765092
127,81.9666666666667,81.9666666666667,92.7459259259259,81.5704183485751,92.7459259259259,0.000868097949808716
128,89.6666666666667,89.6666666666667,101.664444444444,89.4193893991262,101.664444444444,0.000951574906494021
129,98.7666666666667,98.7666666666667,111.550264550265,98.8145968394539,111.550264550265,0.00104410576518526
130,109.4,109.4,122.248148148148,109.733818526376,122.248148148148,0.00114423750386705
131,121.5,121.5,133.640165880166,122.154832316711,133.640165880166,0.00125086630872957
132,135.566666666667,135.566666666667,145.681072501072,136.055416067276,145.681072501072,0.00136356868618812
133,151.433333333333,151.433333333333,158.308645788646,151.336065352063,158.308645788646,0.0014817622388705
134,168.122222222222,168.122222222222,171.456219076219,167.588146613751,171.456219076219,0.00160482296959217
135,185.088888888889,185.088888888889,185.012681252681,184.325744012195,185.012681252681,0.00173171088304559
136,201.831746031746,201.831746031746,198.769143429143,201.062941707249,198.769143429143,0.00186047078805258
