"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
78,424.736058009229,424.736058009229,358.6837753398,431.24025395238,358.6837753398,0.00464221550651392
80,426.527927927928,426.527927927928,344.140530202677,426.836360467075,344.140530202677,0.00445399155346049
81,424.6,424.6,325.919507287776,417.544143075144,325.919507287776,0.00421816846656461
84,372,372,305.214992309383,357.678280271253,305.214992309383,0.00395020312467957
85,316.866666666667,316.866666666667,283.208255108767,330.158052026942,283.208255108767,0.00366538395050954
87,262.333333333333,262.333333333333,260.907740130374,269.989487118014,260.907740130374,0.00337676259779329
89,208.666666666667,208.666666666667,238.755558485315,209.893780475579,238.755558485315,0.00309006102887402
91,165.733333333333,165.733333333333,216.717599062477,158.163335491919,216.717599062477,0.00280483776538042
93,124.133333333333,124.133333333333,194.732972972973,121.240160775722,194.732972972973,0.00252030476122956
95,100.266666666667,100.266666666667,172.833333333333,98.1646858012835,172.833333333333,0.00223687168253541
96,85.5333333333333,85.5333333333333,151.226666666667,90.941721558068,151.226666666667,0.00195723036631179
98,79.8,79.8,133.246666666667,83.3691112413321,133.246666666667,0.00172452668539383
100,81.7333333333333,81.7333333333333,118.995555555556,82.6192873931065,118.995555555556,0.00154008363685511
101,86.6666666666667,86.6666666666667,108.357777777778,83.9451417066547,108.357777777778,0.00140240565878636
103,91.1666666666667,91.1666666666667,101.217777777778,88.6895348555267,101.217777777778,0.00130999718927834
105,94.9666666666667,94.9666666666667,96.8133333333334,94.6959551207118,96.8133333333334,0.00125299327189119
106,98.0333333333333,98.0333333333333,95.0044444444445,97.5993433296514,95.0044444444445,0.00122958197585026
108,100.5,100.5,94.5644444444445,102.060311715684,94.5644444444445,0.00122388733627273
109,102.3,102.3,94.8688888888889,103.197895979436,94.8688888888889,0.00122782756668748
110,103.1,103.1,95.3266666666667,103.506408563671,95.3266666666667,0.00123375229271259
111,102.766666666667,102.766666666667,95.4422222222223,102.987435194332,95.4422222222223,0.00123524785462183
112,101.566666666667,101.566666666667,95.0525925925926,101.642561597365,95.0525925925926,0.00123020512664578
113,99.6666666666667,99.6666666666667,94.2640740740741,99.473373498715,94.2640740740741,0.00121999983400222
114,97,97,93.3516049382716,96.5367462643609,93.3516049382716,0.00120819032751583
115,93.6666666666667,93.6666666666667,92.696913580247,93.1107138204233,92.696913580247,0.0011997170745193
116,90.1,90.1,92.6022222222223,89.5285997330575,92.6022222222223,0.00119849154462145
117,86.6666666666667,86.6666666666667,93.3030864197531,86.1237275684189,93.3030864197531,0.00120756238325265
118,83.4666666666667,83.4666666666667,94.9417283950618,83.2294208926629,94.9417283950618,0.00122877028199353
119,80.8222222222222,80.8222222222222,97.6781481481482,81.2510145405546,97.6781481481482,0.00126418601887227
120,79.3388888888889,79.3388888888889,101.667901234568,80.8818884212989,101.667901234568,0.00131582285030518
121,81.2796296296296,81.2796296296296,107.044320987654,82.8874337127103,107.044320987654,0.00138540642464907
122,88.2129629629629,88.2129629629629,113.927407407407,88.0330415926037,113.927407407407,0.0014744898254251
123,99.0796296296296,99.0796296296296,122.428271604938,97.0841032387936,122.428271604938,0.00158451109293061
124,112.812962962963,112.812962962963,132.633580246914,110.442417525819,132.633580246914,0.00171659189859754
125,127.67962962963,127.67962962963,144.581111111111,127.05541411512,144.581111111111,0.001871221176127
126,143.812962962963,143.812962962963,158.27975308642,145.506930364858,158.27975308642,0.00204851396874277
127,161.412962962963,161.412962962963,173.695432098766,164.380803633197,173.695432098766,0.00224802927742033
128,180.312962962963,180.312962962963,190.724444444444,182.260871278301,190.724444444444,0.00246842493121548
129,200.246296296296,200.246296296296,208.977654320988,198.03036424953,208.977654320988,0.00270466459344237
131,221.17962962963,221.17962962963,227.830864197531,223.860241018164,227.830864197531,0.00294866967327498
132,243.17962962963,243.17962962963,246.770740740741,234.681022626266,246.770740740741,0.00319379642453953
136,265.87962962963,265.87962962963,265.421728395062,272.874411675368,265.421728395062,0.00343518427103096
138,288.946296296296,288.946296296296,283.641604938272,294.240048444814,283.641604938272,0.00367099252116865
139,312.057407407407,312.057407407407,301.258814814815,306.681203185685,301.258814814815,0.00389900084073348
141,334.774074074074,334.774074074074,318.056765432099,333.910081682984,318.056765432099,0.00411640600983916
142,355.077777777778,355.077777777778,333.845827160494,347.783058764574,333.845827160494,0.00432075377304485
144,371.011111111111,371.011111111111,348.477111111111,373.75922190654,348.477111111111,0.0045101171563521
145,383.177777777778,383.177777777778,361.777283950617,384.947661292077,361.777283950617,0.00468225281689705
146,392.577777777778,392.577777777778,373.548567901235,394.421501904412,373.548567901235,0.00483460104295039
147,400.977777777778,400.977777777778,383.682074074074,402.198339407729,383.682074074074,0.00496575255502072
148,408.071111111111,408.071111111111,392.120765432099,408.390763266532,392.120765432099,0.00507496915908874
149,413.382222222222,413.382222222222,398.83649382716,413.111362945327,398.83649382716,0.00516188655161243
150,417.148888888889,417.148888888889,403.824444444444,416.472727908619,403.824444444444,0.00522644241751226
151,419.715555555556,419.715555555556,407.202518518518,418.581870801534,407.202518518518,0.00527016267732598
152,420.682222222222,420.682222222222,409.233925925926,419.523496991695,409.233925925926,0.00529645388873575
153,419.748888888889,419.748888888889,410.172,419.376735027345,410.172,0.00530859478361955
154,417.882222222222,417.882222222222,410.203407407407,418.220713456729,410.203407407407,0.00530900126967694
155,415.526666666667,415.526666666667,409.412592592593,416.134560828091,409.412592592593,0.0052987662575339
156,412.793333333333,412.793333333333,407.929333333333,413.221924276423,407.929333333333,0.00527956937825774
157,409.593333333333,409.593333333333,405.927555555556,409.684525283702,405.927555555556,0.0052536616442606
158,405.748888888889,405.748888888889,403.556888888889,405.748603918653,403.556888888889,0.00522297961647624
159,401.482222222222,401.482222222222,400.959555555556,401.640400249999,400.959555555556,0.00518936398648527
160,397.248888888889,397.248888888889,398.342222222222,397.586154346466,398.342222222222,0.00515548950924078
161,393.048888888889,393.048888888889,395.953777777778,393.788732580239,395.953777777778,0.00512457739500884
163,389.115555555556,389.115555555556,393.938666666667,387.378474107312,393.938666666667,0.00509849709617601
164,385.822222222222,385.822222222222,392.399851851852,384.937633179606,392.399851851852,0.00507858119675118
165,383.355555555556,383.355555555556,391.475358024691,383.120981643736,391.475358024691,0.00506661606234817
166,381.588888888889,381.588888888889,391.248641975309,382.0145173892,391.248641975309,0.00506368182101254
167,380.755555555556,380.755555555556,391.789333333333,381.718990926498,391.789333333333,0.00507067964466398
168,381.422222222222,381.422222222222,393.134469135803,382.394163250142,393.134469135803,0.00508808888006827
169,383.922222222222,383.922222222222,395.281827160494,384.214547975647,395.281827160494,0.00511588076641946
170,387.655555555556,387.655555555556,398.23362962963,387.354658718526,398.23362962963,0.0051540840645235
171,392.444444444444,392.444444444444,401.974320987654,391.989009094296,401.974320987654,0.00520249744873875
172,398.925925925926,398.925925925926,406.459012345679,398.186999835092,406.459012345679,0.0052605399507851
173,406.192592592593,406.192592592593,411.620740740741,405.597580139546,411.620740740741,0.00532734491170999
174,413.859259259259,413.859259259259,417.398024691358,413.764586322909,417.398024691358,0.00540211661588223
175,421.659259259259,421.659259259259,423.706419753086,422.231854700436,423.706419753086,0.00548376215267583
176,429.459259259259,429.459259259259,430.422962962963,430.543221587379,430.422962962963,0.00557069009082837
177,437.325925925926,437.325925925926,437.418765432099,438.317819808965,437.418765432099,0.00566123230359494
178,445.225925925926,445.225925925926,444.616049382716,445.475968230313,444.616049382716,0.00575438216276737
179,453.092592592593,453.092592592593,451.951851851852,452.013282226517,451.951851851852,0.00584932477884384
180,460.781481481481,460.781481481481,459.699647266314,457.92537717267,459.699647266314,0.00594959955703876
183,468.248148148148,468.248148148148,467.574109347443,471.866501461761,467.574109347443,0.00605151370117266
184,475.381481481481,475.381481481481,475.828571428571,475.32581404535,475.828571428571,0.00615834594312351
186,482.17037037037,482.17037037037,484.931922398589,482.505190144755,484.931922398589,0.00627616481294615
187,488.859259259259,488.859259259259,494.879717813051,487.319765451201,494.879717813051,0.00640491278902869
188,495.614814814815,495.614814814815,505.663068783069,493.680606789228,505.663068783069,0.00654447482814734
189,502.481481481481,502.481481481481,517.281975308642,502.13497005415,517.281975308642,0.0066948509303021
190,515.142857142857,515.142857142857,529.736437389771,513.096604465605,529.736437389771,0.00685604109549297
191,524.309523809524,524.309523809524,543.060529100529,526.445232540515,543.060529100529,0.00702848632274446
192,537.67619047619,537.67619047619,557.28684303351,541.927070120128,557.28684303351,0.00721260843721048
193,558.209523809524,558.209523809524,572.486490299823,559.288333045687,572.486490299823,0.00740932778468132
194,578.67619047619,578.67619047619,588.743174603174,578.275237158438,588.743174603174,0.00761972768884767
195,599.07619047619,599.07619047619,606.112451499118,598.531222161346,606.112451499118,0.0078445271698582
196,619.509523809524,619.509523809524,624.625432098765,619.288623204243,624.625432098765,0.00808412887899616
197,639.909523809524,639.909523809524,644.413968253968,639.676999298681,644.413968253968,0.00834023929074776
198,660.642857142857,660.642857142857,665.455555555555,658.825909456214,665.455555555555,0.00861256714488768
199,681.642857142857,681.642857142857,688.045291005291,675.864912688391,688.045291005291,0.00890493169383742
201,703.37619047619,703.37619047619,712.034038800705,702.695210790078,712.034038800705,0.00921540276795341
204,726.020634920635,726.020634920635,736.941305114638,739.004896110598,736.941305114638,0.00953776164186086
205,749.398412698413,749.398412698413,763.17746031746,754.268153210009,763.17746031746,0.00987731947772468
206,773.309523809524,773.309523809524,790.853615520282,772.865410117278,790.853615520282,0.0102355143158422
207,799.309523809524,799.309523809524,820.074215167549,795.849058119349,820.074215167549,0.010613697914093
208,830.766666666666,830.766666666666,850.965925925926,823.969221146478,850.965925925926,0.011013509638416
209,863.155555555555,863.155555555555,883.613192239859,856.766953702179,883.613192239859,0.0114360423994372
210,897.507407407407,897.507407407407,918.113791887125,893.481042933276,918.113791887125,0.0118825616726182
211,931.818518518518,931.818518518518,954.697724867725,933.350275986596,954.697724867725,0.0123560442013747
212,972.218518518519,972.218518518519,993.605361552029,975.613440008965,993.605361552029,0.0128596009462165
213,1014.21851851852,1014.21851851852,1034.9233686067,1019.46527338744,1034.9233686067,0.0133943535785756
214,1057.81851851852,1057.81851851852,1079.25396825397,1063.92431947001,1079.25396825397,0.0139680962768637
215,1103.28518518519,1103.28518518519,1126.40416386083,1107.9650728449,1126.40416386083,0.0145783312086611
216,1150.35185185185,1150.35185185185,1175.85079685746,1150.56202810033,1175.85079685746,0.0152182874660202
217,1199.15185185185,1199.15185185185,1228.8611335578,1190.68967982453,1228.8611335578,0.0159043664691831
218,1252.13518518519,1252.13518518519,1285.05344556678,1227.84670844896,1285.05344556678,0.0166316277508171
221,1309.63518518519,1309.63518518519,1344.35538720539,1339.54503714184,1344.35538720539,0.0173991349869064
222,1369.16851851852,1369.16851851852,1405.957328844,1383.91892647189,1405.957328844,0.0181964096571509
223,1438.26851851852,1438.26851851852,1470.20593714927,1435.39605509777,1470.20593714927,0.0190279384472785
224,1506.56245791246,1506.56245791246,1537.55232323232,1496.09603266723,1537.55232323232,0.0198995598008963
225,1572.46616161616,1572.46616161616,1607.95796857464,1567.29108619352,1607.95796857464,0.0208107751973679
226,1658.31060606061,1658.31060606061,1681.88805836139,1646.8639121517,1681.88805836139,0.0217676052320717
227,1740.39208754209,1740.39208754209,1761.02957671958,1731.84982438229,1761.02957671958,0.0227918834654079
228,1821.34764309764,1821.34764309764,1845.31465063332,1819.28413672582,1845.31465063332,0.0238827314601893
229,1896.24764309764,1896.24764309764,1934.20972454706,1906.20216302282,1934.20972454706,0.0250332437469079
230,1977.94764309764,1977.94764309764,2029.25442809043,1990.4270306317,2029.25442809043,0.0262633467706175
231,2068.01430976431,2068.01430976431,2131.14802052269,2072.93312098239,2131.14802052269,0.027582090598256
232,2159.36986531987,2159.36986531987,2240.28464325798,2155.48262902272,2240.28464325798,0.028994576350951
233,2259.3031986532,2259.3031986532,2356.58966105499,2239.8377497005,2356.58966105499,0.0304998380723411
235,2386.27462722463,2386.27462722463,2477.9672714446,2421.01360875972,2477.9672714446,0.0320707511267731
236,2516.41129389129,2516.41129389129,2604.87722751323,2521.19900586038,2604.87722751323,0.033713265805433
237,2643.06129389129,2643.06129389129,2737.63755395222,2629.28040833128,2737.63755395222,0.0354314980992163
238,2794.83907166907,2794.83907166907,2877.15343594677,2746.06162406176,2877.15343594677,0.0372371632430787
240,2966.6724050024,2966.6724050024,3022.66265127465,3008.93872685878,3022.66265127465,0.0391203962805805
241,3143.6117989418,3143.6117989418,3173.16297771364,3156.64222970398,3173.16297771364,0.0410682260882394
242,3317.04142857143,3317.04142857143,3328.51589674523,3315.10347117816,3328.51589674523,0.0430788599091515
243,3478.97476190476,3478.97476190476,3489.05251948052,3479.33972823103,3489.05251948052,0.0451565831034028
244,3644.04142857143,3644.04142857143,3654.32184062851,3643.21097162439,3654.32184062851,0.0472955585969483
245,3812.75253968254,3812.75253968254,3827.70293955427,3800.57717212003,3827.70293955427,0.0495395196604425
246,3988.98587301587,3988.98587301587,4010.30181625782,3945.29830047972,4010.30181625782,0.0519027805470053
248,4160.58587301587,4160.58587301587,4198.84810036877,4190.63639629842,4198.84810036877,0.0543430149372178
249,4325.51920634921,4325.51920634921,4393.63660670194,4304.26116741341,4393.63660670194,0.0568640384313357
251,4489.66365079365,4489.66365079365,4594.7535978836,4551.68890658843,4594.7535978836,0.0594669674715535
252,4667.35253968254,4667.35253968254,4802.8775026455,4700.79857486194,4802.8775026455,0.0621605825285676
253,4865.31444444444,4865.31444444444,5019.23251851852,4877.0432424018,5019.23251851852,0.0649607276108097
254,5117.12777777778,5117.12777777778,5244.07642328042,5085.91955181126,5244.07642328042,0.0678707389717697
255,5382.04444444444,5382.04444444444,5477.33217989418,5324.29731567979,5477.33217989418,0.0708896195701748
256,5623.03333333333,5623.03333333333,5718.7946031746,5586.88963909336,5718.7946031746,0.0740147138249425
257,5888.5,5888.5,5969.27258201058,5868.40962713795,5969.27258201058,0.0772564906694376
258,6160.36666666667,6160.36666666667,6230.09278306878,6163.57038489955,6230.09278306878,0.0806321203048105
259,6438.9,6438.9,6502.82335449735,6466.55363829206,6502.82335449735,0.0841618982731245
260,6724.3,6724.3,6794.508,6769.4155965411,6794.508,0.0879369867422966
261,7016.7,7016.7,7102.52703703704,7063.68108970024,7102.52703703704,0.0919234808308018
262,7311.58888888889,7311.58888888889,7420.30518518518,7340.874947823,7420.30518518518,0.0960362808747042
263,7610.92222222222,7610.92222222222,7752.60888888889,7592.52200096295,7752.60888888889,0.10033707592668
264,7917.75555555555,7917.75555555555,8109.12888888889,7814.44285273515,8109.12888888889,0.104951287067996
266,8237.82222222222,8237.82222222222,8485.63111111111,8225.41651718256,8485.63111111111,0.109824115376389
268,8580.62222222222,8580.62222222222,8881.96444444444,8707.89593898533,8881.96444444444,0.114953605117054
269,9042.62222222222,9042.62222222222,9298.10222222222,9019.19898745174,9298.10222222222,0.120339411160319
270,9485.6,9485.6,9735.02666666667,9400.2768895251,9735.02666666667,0.125994245782413
271,9883.8,9883.8,10194.1155555556,9862.09005885533,10194.1155555556,0.131935940683024
