"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
85,317.690338164251,317.690338164251,240.272722478809,313.862341514157,240.272722478809,0.00188852152753235
88,316.755555555556,316.755555555556,225.896655164481,276.085353806544,225.896655164481,0.00177552695900925
89,261.955555555556,261.955555555556,211.361955371521,253.098503626416,211.361955371521,0.00166128555377589
90,191.933333333333,191.933333333333,196.653922245227,224.383189790763,196.653922245227,0.0015456817644647
92,145.133333333333,145.133333333333,181.717000230044,158.633095475481,181.717000230044,0.0014282789295123
93,110.266666666667,110.266666666667,166.438596733379,126.8490845735,166.438596733379,0.00130819208148351
95,87.2,87.2,150.751600644122,78.5900592249863,150.751600644122,0.00118489373320974
97,75.4,75.4,134.536985507246,62.1261183554524,134.536985507246,0.00105744834768812
98,72.8666666666667,72.8666666666667,117.74237037037,63.2015524916959,117.74237037037,0.000925444215444565
99,74,74,100.756740740741,67.8629600066002,100.756740740741,0.000791938726834322
101,74.8,74.8,87.1577777777778,80.0868061663518,87.1577777777778,0.000685052127129124
102,74.9,74.9,77.9447407407408,83.7208003081797,77.9447407407408,0.000612638502316046
104,73.8111111111111,73.8111111111111,71.5805925925926,80.3339752737379,71.5805925925926,0.000562616882474273
105,72.0377777777778,72.0377777777778,67.2964444444444,75.052675840826,67.2964444444444,0.000528943871566306
106,69.3044444444444,69.3044444444444,64.3456296296296,68.8826446109874,64.3456296296296,0.000505750738180012
107,65.7711111111111,65.7711111111111,62.0437037037037,62.9512761943727,62.0437037037037,0.000487657811854264
108,61.9711111111111,61.9711111111111,59.8595555555555,58.154710131129,59.8595555555555,0.00047049060804293
109,57.9711111111111,57.9711111111111,57.6176296296296,54.4640656813892,57.6176296296296,0.000452869276205658
110,53.7377777777778,53.7377777777778,55.4045925925926,51.6192070352826,55.4045925925926,0.000435475008381355
111,49.6711111111111,49.6711111111111,53.3426666666667,49.3599983829386,53.3426666666667,0.000419268460009508
112,46.0044444444444,46.0044444444444,51.5992592592592,47.4263039144867,51.5992592592592,0.000405565437934505
113,42.9377777777778,42.9377777777778,50.298962962963,45.6130338722022,50.298962962963,0.000395345228489203
115,40.8711111111111,40.8711111111111,49.6408888888889,42.463190921721,49.6408888888889,0.000390172826716841
118,40.1044444444444,40.1044444444444,49.8139259259259,39.9822768763072,49.8139259259259,0.000391532881932987
120,40.3711111111111,40.3711111111111,50.9380740740741,40.6425403013054,50.9380740740741,0.000400368583114591
121,41.6044444444444,41.6044444444444,53.1311111111111,41.8773553594045,53.1311111111111,0.000417605652776069
122,43.9711111111111,43.9711111111111,56.5219259259259,43.8354787023403,56.5219259259259,0.000444257145744515
123,47.66,47.66,61.3179259259259,46.7203777519305,61.3179259259259,0.000481953265189967
124,52.5333333333333,52.5333333333333,67.7154074074074,50.7621853137546,67.7154074074074,0.000532236881969783
125,59.4333333333333,59.4333333333333,75.7230476190476,56.1910341933925,75.7230476190476,0.000595176198461483
127,68.3666666666667,68.3666666666667,85.3075767195768,71.7199979124937,85.3075767195768,0.000670509716768813
128,78.8333333333333,78.8333333333333,96.3403597883598,81.7160931912059,96.3403597883598,0.000757226378231826
129,90.8666666666667,90.8666666666667,108.57055026455,93.096385274197,108.57055026455,0.000853354551924717
130,104.6,104.6,121.866222222222,105.783215055096,121.866222222222,0.000957857312188259
131,121.611111111111,121.611111111111,136.13744973545,119.69892342753,136.13744973545,0.00107002784950516
132,141.966666666667,141.966666666667,151.258306878307,134.755986419066,151.258306878307,0.00118887639766503
134,163.052380952381,163.052380952381,167.087608465608,167.776377646629,167.087608465608,0.00131329325408142
135,184.639047619048,184.639047619048,183.381354497354,185.466009277155,183.381354497354,0.00144136060116786
136,205.59619047619,205.59619047619,199.881767195767,203.759467181844,199.881767195767,0.00157105232927016
137,223.823968253968,223.823968253968,216.38217989418,222.45384323025,216.38217989418,0.00170074405737246
138,241.039523809524,241.039523809524,232.669259259259,241.081989981151,232.669259259259,0.00182875900507129
139,258.039523809524,258.039523809524,248.520783068783,259.110700165631,248.520783068783,0.00195335052611304
140,274.472857142857,274.472857142857,263.490825396825,276.006766514772,263.490825396825,0.00207101368368213
141,289.972857142857,289.972857142857,277.13346031746,291.236981759657,277.13346031746,0.00217824354096297
142,303.839523809524,303.839523809524,289.346888888889,304.379981960922,289.346888888889,0.00227423996762417
143,315.872857142857,315.872857142857,300.050984126984,315.461776497413,300.050984126984,0.00235837317293082
144,326.339523809524,326.339523809524,309.296349206349,324.620218077528,309.296349206349,0.00243104089318699
145,335.172857142857,335.172857142857,317.409121693122,331.993159409667,317.409121693122,0.00249480653970391
148,342.372857142857,342.372857142857,324.490931216931,344.777509002204,324.490931216931,0.00255046891203491
150,346.161746031746,346.161746031746,330.532740740741,347.052488646502,330.532740740741,0.002597956979899
151,346.60619047619,346.60619047619,335.598253968254,346.969003934048,335.598253968254,0.00263777144855556
153,346.25380952381,346.25380952381,339.783767195767,345.620404613876,339.783767195767,0.00267066919804781
155,345.200476190476,345.200476190476,343.215947089947,344.376724331944,343.215947089947,0.00269764581674032
156,344.276666666667,344.276666666667,346.048126984127,344.374479897695,346.048126984127,0.00271990649054808
158,345.515555555556,345.515555555556,348.400306878307,345.771514185497,348.400306878307,0.00273839440844804
159,347.266666666667,347.266666666667,350.408042328042,347.076018341991,350.408042328042,0.0027541750246549
160,348.666666666667,348.666666666667,352.180222222222,348.721330796511,352.180222222222,0.00276810419583293
161,350.455555555556,350.455555555556,353.955365079365,350.660064266277,353.955365079365,0.00278205665562768
162,352.755555555556,352.755555555556,355.963100529101,352.861398359999,355.963100529101,0.00279783727183454
163,355.322222222222,355.322222222222,358.252105820106,355.360780252342,358.252105820106,0.00281582864315668
164,358.355555555556,358.355555555556,360.864666666667,358.210224009454,360.864666666667,0.00283636313142408
165,361.622222222222,361.622222222222,363.790666666667,361.461743697488,363.790666666667,0.00285936122264539
166,365.288888888889,365.288888888889,366.882962962963,365.128510480906,366.882962962963,0.00288366638747982
167,368.955555555556,368.955555555556,370.107407407408,369.068323917425,370.107407407408,0.00290901022461973
168,372.788888888889,372.788888888889,373.478518518519,373.100140663072,373.478518518519,0.00293550684828702
169,376.722222222222,376.722222222222,376.951111111111,377.042917373877,376.951111111111,0.0029628011070768
170,380.588888888889,380.588888888889,380.463703703704,380.715610705868,380.463703703704,0.00299040976219222
171,384.388888888889,384.388888888889,383.985185185185,383.979668179124,383.985185185185,0.00301808828315779
172,388.166666666667,388.166666666667,387.451111111111,386.866500769933,387.451111111111,0.00304533014255996
175,391.9,391.9,390.828148148148,394.002667651061,390.828148148148,0.00307187334346068
176,395.633333333333,395.633333333333,394.058518518518,396.119619115465,394.058518518518,0.00309726375783402
177,399.233333333333,399.233333333333,397.133333333333,398.228854899114,397.133333333333,0.00312143151982983
179,402.544444444444,402.544444444444,400.025925925926,402.545650989328,400.025925925926,0.00314416703189768
180,405.444444444445,405.444444444445,402.711851851852,404.66157825683,402.711851851852,0.00316527816294966
182,408.144444444445,408.144444444445,405.193333333333,408.524991202669,405.193333333333,0.00318478237944833
183,410.344444444444,410.344444444444,407.474814814815,410.159076867421,407.474814814815,0.00320271461431875
184,412.277777777778,412.277777777778,409.559259259259,411.533597216525,409.559259259259,0.00321909815617763
