"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
75,378,378,465.274074074074,435.825006844862,465.274074074074
76,155,155,366.524074074074,217.121599191242,366.524074074074
78,42,42,371.5,-64.1523313930107,371.5
79,40,40,377.9,-134.43408576948,377.9
81,53,53,281.3,-167.229807269775,281.3
87,60,60,196.7,122.151388317608,196.7
89,68,68,136.733333333333,172.173855789911,136.733333333333
90,76,76,101.333333333333,161.545435380899,101.333333333333
91,83,83,81.8666666666667,132.856964581048,81.8666666666667
93,90,90,76.8666666666667,60.1256613170016,76.8666666666667
94,94,94,78.6,35.4957236068945,78.6
96,97,97,80.1333333333333,37.9922358522622,80.1333333333333
97,97,97,80.4,56.6915745995519,80.4
98,95,95,79.8,79.7196212024995,79.8
100,92,92,78.5333333333333,116.845796293131,78.5333333333333
101,86,86,76.4,119.985903939696,76.4
102,80,80,73.6,107.717003745341,73.6
103,68,68,70.0666666666667,85.4517152178073,70.0666666666667
104,63,63,66.0666666666667,60.7809838504973,66.0666666666667
105,57,57,61.6666666666667,41.2957551368122,61.6666666666667
106,51,51,57.1333333333333,32.664444794283,57.1333333333333
107,49,49,52.6222222222222,32.8653494369584,52.6222222222222
108,44,44,48.2222222222222,37.9542359030166,48.2222222222222
109,41,41,44.2222222222222,43.9868710306355,44.2222222222222
110,37,37,40.8055555555556,47.0190216579933,40.8055555555556
111,34,34,38.6055555555556,44.2453814857955,38.6055555555556
112,31,31,37.0055555555556,37.4163516648564,37.0055555555556
113,29,29,36.1388888888889,29.4212602085179,36.1388888888889
114,27.3333333333333,27,35.9388888888889,23.1494351301217,35.9388888888889
115,26,26,36.1388888888889,20.8190435873242,36.1388888888889
116,26,26,37.0055555555556,21.96360931504,37.0055555555556
118,28.75,28.5,38.4055555555556,30.1270640989279,38.4055555555556
119,35,35,40.3388888888889,34.8706789135585,40.3388888888889
120,39,39,42.8722222222222,38.7620097293268,42.8722222222222
124,44,44,46.1388888888889,47.6155440962049,46.1388888888889
126,48,48,50.2055555555556,50.846124202581,50.2055555555556
127,52,52,54.85,52.8700890516668,54.85
128,57,57,60.1833333333333,55.4361119799847,60.1833333333333
129,62,62,66.05,58.7003209740143,66.05
130,66,66,72.7333333333333,62.6345313202519,72.7333333333333
132,72,72,80.3666666666667,72.2159045153527,80.3666666666667
134,80,80,88.8333333333333,83.586128457291,88.8333333333333
135,90,90,98.2,89.862034179251,98.2
136,97,97,108.6,96.996155575475,108.6
137,106,106,120.033333333333,105.548021410517,120.033333333333
138,114,114,133.533333333333,116.07716044893,133.533333333333
139,129,129,148.6,129.143101455268,148.6
140,149.5,149.5,164.377777777778,145.153085089753,164.377777777778
141,166,166,180.311111111111,163.905199595275,180.311111111111
142,184.5,184.5,195.944444444444,185.045245110392,195.944444444444
143,204,204,210.288034188034,208.219021773663,210.288034188034
144,223.5,223.5,223.185003885004,232.800958312708,223.185003885004
145,259.5,260,235.7813001813,257.079997811399,235.7813001813
146,288,288,248.9813001813,279.073711942673,248.9813001813
147,302.666666666667,303,261.1813001813,296.799672379462,261.1813001813
148,311,311,272.014633514633,308.275450794703,272.014633514633
149,314.5,314.5,281.747966847967,312.303928168854,281.747966847967
150,305.153846153846,308,290.425744625745,310.829222712471,290.425744625745
151,290.454545454545,286.5,298.092411292411,306.580761943632,298.092411292411
152,294.944444444444,296,304.592411292411,302.287973380417,304.592411292411
154,312,312,308.825744625745,300.171794160519,308.825744625745
155,312,312,311.559077959078,301.873681463844,311.559077959078
157,312,312,313.547966847967,308.262064552487,313.547966847967
159,312,312,315.4813001813,315.249465157708,315.4813001813
161,314.666666666667,315,317.447966847967,319.689284831425,317.447966847967
163,319,319,320.304377104377,322.074741538404,320.304377104377
165,321,321,324.340740740741,323.809007346623,324.340740740741
166,323,323,328.277777777778,324.870434934941,328.277777777778
167,329,329,331.277777777778,326.29525432406,331.277777777778
