"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled","CO2_prop"
76,336.731884057971,336.731884057971,298.322873901193,334.217418848332,298.322873901193,0.0175305464437834
77,341.722995169082,341.722995169082,293.438344577591,338.456956498909,293.438344577591,0.0172435135822276
79,345.257777777778,345.257777777778,283.958259698433,346.011180432571,283.958259698433,0.0166864290178032
84,346.211111111111,346.211111111111,270.996587517689,344.640732417402,270.996587517689,0.0159247536116159
86,317.144444444444,317.144444444444,256.145038793734,330.081367220117,256.145038793734,0.0150520221268903
90,280.544444444444,280.544444444444,240.766621382911,280.285191847183,240.766621382911,0.0141483299053491
94,235.977777777778,235.977777777778,225.119759527643,217.082476005185,225.119759527643,0.0132288629034856
96,190.733333333333,190.733333333333,209.141584541063,185.76493522157,209.141584541063,0.0122899267266307
98,153.533333333333,153.533333333333,192.763903381642,157.469283096629,192.763903381642,0.0113275141015037
101,123.933333333333,123.933333333333,175.98237037037,123.998450190291,175.98237037037,0.0103413696600639
102,101.8,101.8,158.854074074074,115.263585761208,158.854074074074,0.00933484813592309
104,90.8666666666667,90.8666666666667,141.513333333333,101.232681602491,141.513333333333,0.00831584259689142
106,90.0666666666667,90.0666666666667,125.919259259259,91.570993587376,125.919259259259,0.00739947759869856
108,91.1333333333333,91.1333333333333,112.52962962963,86.0194615690692,112.52962962963,0.00661265384288752
110,91.4666666666667,91.4666666666667,101.842222222222,84.3190254007757,101.842222222222,0.00598462257773805
111,91.0666666666667,91.0666666666667,93.8755555555555,84.7660118952292,93.8755555555555,0.005516472019332
112,90,90,88.0866666666666,85.6826243814491,88.0866666666666,0.00517629567214992
113,88.3333333333333,88.3333333333333,83.9666666666667,86.640479925397,83.9666666666667,0.00493418935826294
114,86.1,86.1,81.0355555555556,87.2111955930348,81.0355555555556,0.00476194651682986
115,83.2333333333333,83.2333333333333,78.5866666666667,86.9663884503241,78.5866666666667,0.00461804082216781
117,79.7,79.7,75.9985185185185,83.0175856703238,75.9985185185185,0.00446595174257034
118,75.6666666666667,75.6666666666667,73.2581481481481,79.42057771481,73.2581481481481,0.00430491752678018
119,71.2333333333333,71.2333333333333,70.5244444444444,74.8715664761891,70.5244444444444,0.00414427506877948
120,66.7,66.7,68.0218518518518,69.4678527748878,68.0218518518518,0.0039972135474801
121,62.1333333333333,62.1333333333333,66.1032592592592,63.3067374313325,66.1032592592592,0.00388447000853751
122,57.8333333333333,57.8333333333333,65.2132380952381,56.656546243712,65.2132380952381,0.00383216909996893
123,54.1333333333333,54.1333333333333,65.874328042328,50.469704921263,65.874328042328,0.00387101717041497
124,51.2444444444444,51.2444444444444,68.3385552443199,45.8696641509846,68.3385552443199,0.00401582420062232
125,50.0277777777778,50.0277777777778,72.5827824463119,43.9798746198756,72.5827824463119,0.0042652305606158
126,50.4611111111111,50.4611111111111,78.6625652038594,45.923787014935,78.6625652038594,0.0046225008986409
127,53.5277777777778,53.5277777777778,86.6356812947402,52.8248520231617,86.6356812947402,0.00509103044887296
128,61.2211111111111,61.2211111111111,96.5287973856209,65.3725792551564,96.5287973856209,0.00567238624246983
129,74.9830158730159,74.9830158730159,108.368580143168,82.520714015928,108.368580143168,0.00636813531058935
130,96.0163492063492,96.0163492063492,122.141696234049,102.789060534087,122.141696234049,0.0071774941376526
131,120.196741363212,120.196741363212,137.79481232493,124.697423038243,137.79481232493,0.00809732866134389
132,143.363408029879,143.363408029879,155.242002489885,146.765605757008,155.242002489885,0.00912258955904349
133,166.863408029879,166.863408029879,174.295859321506,167.874016686665,174.295859321506,0.0102422640840032
134,190.830074696545,190.830074696545,194.763049486461,188.345478894185,194.763049486461,0.0114449912603287
135,215.096741363212,215.096741363212,218.335795206972,208.863419214215,218.335795206972,0.0128302122735782
136,239.730074696545,239.730074696545,245.097577964519,230.1112644814,245.097577964519,0.0144028328018486
137,264.430074696545,264.430074696545,274.117032679739,252.772441530385,274.117032679739,0.0161081224164388
138,288.930074696545,288.930074696545,305.180487394958,277.351301846567,305.180487394958,0.0179335249692779
139,312.952296918768,312.952296918768,337.409223155929,303.635895518337,337.409223155929,0.0198274037111046
141,335.835630252101,335.835630252101,371.261662620604,359.758181885225,371.261662620604,0.0218166972389868
142,357.468963585434,357.468963585434,406.874546529723,388.813824058629,406.874546529723,0.0239094409404726
143,407.118963585434,407.118963585434,443.953144724556,418.011098544198,443.953144724556,0.0260883153902415
145,462.647852474323,462.647852474323,482.347298474945,475.26644340841,482.347298474945,0.0283444967104639
146,510.274836601307,510.274836601307,522.036267040149,502.681247400022,522.036267040149,0.0306767660991284
147,561.968169934641,561.968169934641,563.738251478369,529.506287468477,563.738251478369,0.0331273276850773
149,603.627777777778,603.627777777778,606.468137151157,583.153794024888,606.468137151157,0.035638292518342
151,651.15,651.15,650.170397551613,639.742399455597,650.170397551613,0.0382063976576827
153,701.056666666667,701.056666666667,694.801803251215,702.805540138559,694.801803251215,0.0408291027832955
155,747.009047619047,747.009047619047,740.134576472184,774.311151239954,740.134576472184,0.043493022837374
