"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
68,3.88636363636364,5,7.6852331671347,6.81669182484589,7.6852331671347
69,13.8548387096774,14,9.6852331671347,11.015891344216,9.6852331671347
72,23,23,11.7376141195156,21.5730907574667,11.7376141195156
74,22,22,13.7320585639601,23.7786785754467,13.7320585639601
78,21,21,15.7525713844729,20.3267974688851,15.7525713844729
79,19,19,17.9392380511396,19.1606092524032,17.9392380511396
80,19,19,20.5792380511396,18.3308203336477,20.5792380511396
81,19,19,23.6494134897361,18.020886758121,23.6494134897361
85,19,19,26.9236559139785,21.5639795787213,26.9236559139785
86,22,22,30.0666666666667,23.4280600088301,30.0666666666667
87,25,25,33.0666666666667,25.5965035066353,33.0666666666667
88,29,29,36.7333333333333,28.0258301609931,36.7333333333333
89,34,34,41,30.6805242106653,41
92,39,39,45.6,39.9920757150134,45.6
94,46,46,50.5333333333333,47.3657177302321,50.5333333333333
95,53,53,55.6666666666667,51.4152360064006,55.6666666666667
97,61,61,61,60.1333703310425,61
99,68,68,66.2666666666667,69.1091669781677,66.2666666666667
101,77,77,71.4666666666667,77.6101356165674,71.4666666666667
103,85,85,76.6,84.9037859150329,76.6
105,88,88,81.5333333333333,90.2576275423553,81.5333333333333
106,93,93,86.3333333333333,92.0473260728884,86.3333333333333
108,96,96,90.9333333333333,94.9148744458638,90.9333333333333
109,99,99,95.2666666666667,96.6389120701428,95.2666666666667
110,101,101,99,98.9872505075071,99
111,103,103,102.2,102.282983648875,102.2
112,106,106,104.666666666667,106.635157372387,104.666666666667
113,108,108,106.4,111.296625505075,106.4
114,111,111,107.666666666667,115.306193861192,107.666666666667
115,115,115,108.355555555556,117.702668254993,108.355555555556
117,118,118,108.688888888889,116.180548554893,108.688888888889
118,117,117,108.922222222222,113.59692753507,108.922222222222
119,116,116,109.255555555556,110.885663629969,109.255555555556
120,114,114,109.822222222222,108.862305260518,109.822222222222
121,111,111,110.742222222222,108.342400847647,110.742222222222
122,107,107,112.608888888889,109.715772496482,112.608888888889
