"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
69,15.4838709677419,16,9.60077190556728,10.132834648635,9.60077190556728
72,19,19,11.9033360081314,19.2724429521421,11.9033360081314
73,20,20,13.1144471192425,21.0974667909989,13.1144471192425
74,21,21,14.6811137859092,21.9970610438489,14.6811137859092
75,21,21,17.1144471192425,22.1204690235115,17.1144471192425
76,21,21,19.3055582303536,21.6937629941082,19.3055582303536
77,21,21,21.7944471192425,20.9430152197605,21.7944471192425
78,21,21,25.5989247311828,20.09429796459,25.5989247311828
81,21,21,31.1666666666667,18.7693513738632,31.1666666666667
83,19,19,38.3,20.2024923248452,38.3
84,22,22,47.2333333333333,21.9910774751451,47.2333333333333
85,25,25,57.9666666666667,24.6619315514814,57.9666666666667
87,31,31,70.5,33.6355690489935,70.5
88,41,41,84.5,40.8529657494923,84.5
90,65.5,65.5,99.6333333333333,63.1861811079818,99.6333333333333
92,99,99,115.5,99.3003138151368,115.5
93,126,126,131.566666666667,123.743857201467,131.566666666667
94,154,154,147.233333333333,152.477679236135,147.233333333333
95,182,182,161.366666666667,182.902681523775,161.366666666667
96,209,209,174.166666666667,211.802455347791,174.166666666667
97,231,231,185.3,235.960591991585,185.3
98,248,248,193.833333333333,252.160682738559,193.833333333333
99,259,259,198.566666666667,258.103055592549,198.566666666667
100,262,262,199.333333333333,255.154985439132,199.333333333333
101,254,254,197.4,245.600483884315,197.4
102,234,234,192.933333333333,231.723562534108,192.933333333333
103,217,217,185.933333333333,215.405325840118,185.933333333333
104,198,198,176.833333333333,196.915249636347,176.833333333333
105,169,169,166.46,176.119902602395,166.46
106,136.5,136.5,155.793333333333,152.885853417862,155.793333333333
107,110.5,110.5,145.526666666667,127.079670762346,145.526666666667
108,97,97,136.682222222222,99.368634333433,136.682222222222
109,87,87,130.248888888889,73.6228679006379,130.248888888889
110,77,77,136.794343434343,54.5132062514611,136.794343434343
111,72.5,72.5,150.813391053391,46.7104841734024,150.813391053391
112,75.4,75,173.430057720058,54.8855364539618,173.430057720058
113,88,88,204.630057720058,82.2675658568299,204.630057720058
114,105,105,238.596724386724,126.31924705046,238.596724386724
115,129.333333333333,129,274.696724386724,183.061622679497,274.696724386724
116,157.5,157.5,312.030057720058,248.515735388585,312.030057720058
117,332.181818181818,269,350.296724386724,318.873680549644,350.296724386724
118,427.285714285714,408,389.363391053391,391.011764443694,389.363391053391
119,537.25,520,428.796724386724,461.977346079032,428.796724386724
121,637,637,468.036724386724,588.580438606755,468.036724386724
123,646,646,506.336724386724,675.061830199182,506.336724386724
126,652,652,543.336724386724,703.957483420504,543.336724386724
128,657,657,578.514502164502,681.427421270082,578.514502164502
129,661,661,611.614502164502,666.148299557822,611.614502164502
131,663,663,632.802380952381,641.768639279779,632.802380952381
132,664,664,647.116666666667,638.350806482223,647.116666666667
133,664,664,653.2,643.321988381709,653.2
134,662.5,662.5,651.933333333333,653.286267648578,651.933333333333
