"temp","CO2_av","CO2_med","Moving*","Modelled","CO2_scaled"
68,0.716981132075472,3,4.93915312895583,1.25523183160863,4.93915312895583
69,5.95744680851064,5,6.27248646228916,6.64783872199446,6.27248646228916
72,20.6666666666667,21,7.70105789086059,19.7379448328172,7.70105789086059
73,23,23,9.43994677974948,21.3865927096249,9.43994677974948
74,21.5,21.5,11.0010578908606,21.6288055793006,11.0010578908606
75,19,19,13.1927245575273,20.8637187177954,13.1927245575273
76,19,19,14.8952886600914,19.4904674010605,14.8952886600914
77,17,17,17.0560729738169,17.9081869050473,17.0560729738169
79,16,16,19.4749408983451,15.21507944877,19.4749408983451
84,15,15,22.1444444444444,13.1550182973532,22.1444444444444
85,15,15,24.5,13.7491236629461,24.5
87,15,15,27.4333333333333,16.1485340162941,27.4333333333333
89,18,18,31.1333333333333,20.5043291414435,31.1333333333333
90,22,22,35.6666666666667,23.7357845071784,35.6666666666667
91,28,28,40.7333333333333,27.8743423330814,40.7333333333333
92,37,37,46.4666666666667,33.0735505626983,46.4666666666667
94,46,46,52.4666666666667,47.2681100072575,52.4666666666667
95,56,56,58.4666666666667,56.4247440862212,58.4666666666667
96,67,67,64.3333333333333,66.3813422046596,64.3333333333333
97,77,77,70,76.4165741676962,70
98,87,87,75,85.809109780454,75
100,95,95,79.3333333333333,99.7807711756262,79.3333333333333
101,103,103,83,103.117830181498,83
102,106,106,85.6,104.130433736849,85.6
103,105,105,87.2666666666667,103.30081332607,87.2666666666667
104,103,103,87.9666666666666,101.111200433548,87.9666666666666
105,100,100,87.4333333333333,98.0438265436721,87.4333333333333
106,93,93,85.9666666666667,94.4567465305291,85.9666666666667
107,87,87,83.8666666666666,90.211308826992,83.8666666666666
108,83,83,81.3,85.0446852556314,81.3
109,76,76,78.3333333333333,78.6940476390175,78.3333333333333
110,71,71,75.7333333333333,71.1425737351425,75.7333333333333
111,66.5,66.5,74.5333333333333,63.3574650436851,74.5333333333333
112,59,59,77.9,56.5519289997459,77.9
113,55,55,83.0466666666667,51.9391730384253,83.0466666666667
114,55.5,55.5,91.9688888888889,50.7324045948236,91.9688888888889
115,56.5,56.5,103.568888888889,54.1194063658826,103.568888888889
116,58.5,58.5,120.502222222222,63.1862620959086,120.502222222222
117,67,66,139.168888888889,78.9936307910492,139.168888888889
118,87,87,159.368888888889,102.602171457452,159.368888888889
119,153.5,115.5,181.068888888889,135.072543101264,181.068888888889
120,177.2,152,205.102222222222,176.45751386182,205.102222222222
121,226.833333333333,216.5,231.802222222222,222.7782884112,231.802222222222
122,261,261,260.168888888889,269.048180554669,260.168888888889
123,337,337,289.602222222222,310.280504097494,289.602222222222
125,356,356,320.368888888889,367.677168098782,320.368888888889
